parasite_leaf:,host_leaf
P293,H4
P293,H25
P684,H72
P685,H73
P505,H69
P405,H56
P305,H40
P680,H68
P680,H72
P681,H73
P499,H69
P726,H76
P727,H77
P516,H56
P754,H24
P755,H38
P653,H24
P285,H15
P930,H50
P931,H50
P494,H50
P670,H51
P671,H38
P641,H61
P996,H90
P997,H91
P813,H81
P864,H82
P865,H83
P692,H72
P693,H73
P916,H84
P917,H85
P469,H64
P738,H40
P739,H59
P424,H47
P424,H50
P852,H50
P853,H54
P327,H51
P320,H48
P321,H48
P986,H88
P987,H89
P779,H40
P282,H22
P282,H28
P1006,H13
P1007,H13
P666,H13
P940,H86
P941,H87
P535,H71
P838,H33
P839,H35
P637,H60
P221,H32
P221,H37
P203,H33
P436,H54
P437,H33
P708,H74
P709,H75
P730,H76
P731,H77
P608,H53
P209,H4
P209,H25
P288,H6
P288,H33
P300,H4
P300,H24
P301,H4
P301,H24
P898,H64
P899,H64
P914,H84
P915,H85
P582,H26
P583,H26
P56,H15
P712,H74
P713,H75
P377,H54
P353,H36
P353,H53
P313,H43
P313,H49
P592,H54
P593,H45
P710,H74
P711,H75
P351,H53
P682,H72
P683,H73
P503,H69
P619,H25
P619,H56
P618,H56
P946,H86
P947,H87
P543,H71
P948,H86
P949,H87
P545,H71
P387,H53
P570,H37
P570,H71
P571,H69
P938,H86
P939,H87
P103,H33
P942,H86
P943,H87
P539,H71
P411,H7
P411,H15
P265,H16
P265,H40
P674,H54
P675,H67
P659,H50
P391,H54
P890,H58
P891,H58
P856,H74
P719,H75
P720,H74
P721,H75
P341,H36
P341,H53
P311,H39
P311,H44
P777,H75
P776,H33
P413,H33
P79,H17
P79,H19
P133,H32
P133,H37
P361,H52
P361,H54
P702,H74
P703,H75
P560,H53
P561,H53
P488,H54
P489,H21
P384,H33
P851,H15
P850,H54
P446,H54
P706,H74
P707,H75
P347,H36
P347,H53
P189,H23
P189,H34
P314,H6
P314,H33
P643,H60
P642,H40
P934,H86
P935,H87
P527,H71
P936,H86
P937,H87
P529,H71
P290,H6
P290,H33
P905,H82
P904,H35
P806,H33
P162,H11
P162,H21
P521,H46
P521,H64
P770,H72
P771,H40
P691,H73
P501,H69
P651,H51
P650,H56
P233,H24
P704,H74
P705,H75
P369,H54
P984,H88
P985,H89
P624,H53
P900,H35
P901,H35
P885,H72
P832,H53
P215,H39
P215,H45
P976,H56
P977,H56
P780,H35
P334,H23
P334,H35
P335,H35
P881,H83
P880,H76
P763,H76
P733,H77
P612,H15
P558,H37
P558,H70
P782,H71
P783,H69
P101,H33
P714,H74
P715,H75
P591,H38
P367,H54
P630,H53
P631,H21
P568,H71
P569,H71
P932,H86
P933,H87
P990,H88
P991,H89
P824,H33
P549,H33
P677,H6
P677,H33
P970,H33
P971,H33
P581,H66
P966,H79
P967,H38
P831,H60
P792,H78
P952,H86
P953,H87
P751,H71
P956,H86
P957,H87
P958,H86
P959,H87
P531,H37
P531,H71
P223,H33
P920,H84
P921,H85
P663,H13
P734,H76
P735,H77
P846,H74
P847,H67
P843,H74
P717,H75
P633,H21
P363,H54
P339,H53
P827,H71
P826,H73
P988,H88
P989,H89
P622,H6
P622,H33
P918,H84
P919,H85
P602,H51
P834,H50
P835,H50
P668,H26
P669,H26
P922,H84
P923,H85
P463,H64
P764,H48
P765,H13
P741,H56
P439,H26
P992,H88
P993,H89
P907,H64
P601,H50
P950,H86
P951,H87
P889,H50
P888,H81
P998,H90
P999,H91
P616,H60
P431,H61
P330,H50
P331,H51
P354,H40
P355,H40
P802,H78
P803,H79
P787,H15
P1008,H54
P1009,H28
P924,H84
P925,H85
P775,H15
P722,H64
P723,H64
P960,H86
P961,H87
P858,H73
P686,H72
P511,H69
P673,H64
P672,H61
P434,H60
P328,H50
P329,H51
P912,H84
P913,H85
P467,H64
P978,H88
P979,H89
P279,H48
P980,H88
P981,H89
P475,H54
P451,H38
P281,H48
P230,H4
P230,H25
P398,H25
P398,H57
P399,H25
P399,H56
P201,H32
P201,H37
P200,H4
P200,H24
P861,H40
P860,H28
P840,H77
P728,H76
P562,H69
P678,H72
P679,H73
P854,H56
P855,H40
P151,H9
P151,H13
P700,H72
P701,H73
P621,H58
P513,H69
P461,H13
P397,H56
P742,H33
P743,H72
P572,H67
P725,H45
P724,H66
P844,H66
P845,H66
P479,H67
P250,H45
P251,H45
P975,H78
P974,H44
P267,H26
P909,H33
P908,H38
P886,H59
P887,H59
P492,H21
P153,H13
P903,H54
P902,H78
P795,H79
P236,H13
P257,H18
P257,H26
P256,H26
P252,H28
P119,H28
P86,H22
P86,H29
P893,H21
P892,H58
P417,H59
P638,H28
P639,H28
P443,H28
P744,H24
P745,H24
P186,H35
P270,H23
P270,H34
P654,H26
P655,H26
P756,H59
P757,H59
P427,H40
P876,H82
P877,H83
P878,H82
P879,H83
P895,H72
P894,H83
P870,H82
P866,H82
P867,H83
P994,H90
P995,H91
P809,H81
P173,H16
P173,H40
P872,H82
P873,H83
P874,H82
P875,H83
P1004,H90
P1005,H91
P837,H79
P811,H81
P318,H7
P318,H15
P309,H15
P226,H35
P972,H54
P973,H67
P564,H28
P145,H17
P145,H19
P828,H79
P829,H79
P790,H78
P76,H18
P76,H27
P358,H26
P359,H13
P550,H15
P551,H71
P142,H26
P33,H10
P33,H16
P62,H11
P62,H20
P212,H39
P212,H44
P796,H78
P797,H79
P798,H78
P799,H79
P518,H45
P171,H30
P171,H38
P598,H67
P599,H67
P969,H64
P968,H66
P649,H66
P647,H61
P646,H26
P259,H44
P758,H26
P759,H77
P982,H88
P983,H89
P578,H21
P962,H15
P963,H61
P694,H72
P695,H73
P557,H51
P507,H69
P407,H56
P761,H50
P760,H48
P586,H48
P490,H13
P1000,H90
P1001,H91
P817,H81
P882,H81
P883,H38
P1002,H90
P1003,H91
P862,H82
P863,H83
P260,H21
P926,H84
P927,H85
P784,H69
P574,H60
P433,H61
P96,H28
P421,H29
P421,H59
P420,H58
P381,H53
P225,H28
P224,H35
P122,H23
P122,H34
P449,H44
P448,H21
P628,H33
P629,H45
P614,H11
P614,H21
P160,H21
P66,H15
P868,H82
P869,H83
P965,H54
P964,H67
P482,H66
P414,H13
P69,H15
P928,H84
P929,H85
P820,H50
P325,H51
P896,H21
P897,H21
P546,H64
P910,H84
P911,H85
P274,H43
P274,H49
P766,H69
P767,H69
P567,H54
P688,H68
P688,H72
P689,H73
P484,H48
P748,H48
P749,H66
P627,H53
P626,H24
P698,H72
P699,H73
P696,H72
P697,H73
P509,H69
P606,H71
P607,H21
P944,H86
P945,H87
P423,H16
P423,H40
P553,H69
P552,H56
P800,H78
P801,H79
P954,H86
P955,H87
P537,H71
P419,H29
P419,H59
P769,H66
P768,H58
P25,H7
P25,H15
P9,H3
P9,H4
