parasite_leaf:,host_leaf
P9,H1
P9,H2
P146,H15
P146,H26
P948,H38
P949,H47
P716,H20
P960,H56
P961,H54
P807,H38
P488,H48
P850,H60
P851,H61
P910,H62
P911,H63
P610,H42
P335,H43
P283,H38
P263,H16
P263,H20
P973,H51
P972,H32
P385,H32
P512,H44
P512,H50
P513,H51
P393,H24
P758,H58
P759,H59
P1100,H70
P1101,H71
P977,H65
P1078,H51
P1079,H51
P553,H52
P508,H50
P509,H51
P1114,H71
P1115,H71
P1098,H70
P975,H65
P555,H52
P431,H19
P431,H47
P882,H46
P883,H46
P149,H27
P149,H30
P1046,H68
P1047,H69
P1048,H68
P1049,H69
P418,H14
P418,H35
P325,H29
P1052,H68
P1053,H69
P817,H46
P862,H60
P863,H61
P714,H56
P1002,H66
P1003,H67
P579,H54
P621,H9
P621,H48
P620,H34
P636,H46
P637,H46
P433,H47
P191,H28
P67,H18
P1091,H28
P1090,H58
P771,H59
P712,H21
P222,H21
P876,H43
P877,H48
P737,H21
P336,H42
P886,H56
P887,H56
P1012,H66
P1013,H67
P629,H43
P575,H54
P1000,H66
P1001,H67
P655,H56
P577,H54
P82,H20
P1038,H68
P1039,H69
P1076,H34
P1077,H34
P934,H62
P935,H63
P1084,H62
P1085,H62
P937,H63
P924,H25
P924,H62
P925,H63
P1020,H66
P1021,H67
P938,H62
P939,H63
P944,H56
P945,H56
P591,H54
P537,H11
P537,H37
P998,H66
P999,H67
P653,H56
P803,H34
P802,H54
P436,H46
P437,H47
P446,H17
P446,H18
P1065,H42
P1064,H69
P1042,H68
P1026,H66
P1027,H67
P813,H30
P645,H56
P565,H54
P114,H16
P114,H20
P686,H39
P686,H43
P687,H43
P682,H48
P1081,H43
P1080,H61
P840,H60
P199,H16
P199,H20
P908,H62
P909,H63
P609,H18
P560,H50
P940,H51
P941,H42
P548,H45
P548,H53
P549,H45
P549,H52
P922,H62
P923,H63
P701,H20
P1034,H30
P1035,H30
P487,H39
P487,H42
P486,H42
P331,H43
P279,H38
P826,H51
P827,H32
P750,H42
P333,H43
P281,H38
P159,H26
P159,H32
P237,H14
P237,H34
P1050,H68
P1051,H69
P1096,H32
P1097,H48
P605,H51
P1093,H52
P1092,H62
P917,H63
P918,H62
P919,H63
P619,H39
P619,H42
P397,H40
P120,H13
P120,H25
P643,H55
P643,H56
P992,H66
P993,H67
P563,H54
P930,H62
P931,H63
P797,H29
P527,H43
P526,H24
P285,H27
P285,H30
P284,H18
P795,H14
P795,H34
P794,H28
P1032,H65
P1033,H63
P1106,H70
P1107,H71
P1082,H18
P1083,H18
P309,H32
P1054,H68
P1055,H69
P888,H47
P434,H46
P367,H21
P69,H18
P259,H23
P259,H28
P1087,H56
P1086,H40
P834,H40
P307,H24
P756,H58
P757,H59
P1066,H24
P1067,H24
P494,H18
P766,H58
P767,H59
P539,H48
P856,H60
P857,H61
P902,H62
P903,H63
P962,H62
P963,H60
P905,H63
P639,H52
P638,H40
P535,H42
P106,H20
P928,H62
P929,H63
P749,H56
P522,H21
P409,H29
P177,H24
P1036,H68
P1037,H69
P239,H34
P169,H27
P169,H31
P858,H60
P859,H61
P860,H60
P861,H61
P1102,H70
P1103,H71
P979,H65
P481,H48
P777,H41
P777,H59
P776,H58
P746,H30
P970,H36
P971,H61
P633,H43
P544,H30
P545,H32
P490,H11
P490,H37
P947,H63
P946,H60
P843,H61
P880,H48
P881,H48
P178,H18
P110,H3
P110,H9
P768,H58
P769,H59
P631,H46
P297,H40
P533,H42
P532,H48
P846,H49
P846,H60
P847,H61
P626,H20
P627,H20
P558,H20
P996,H66
P997,H67
P1069,H30
P1068,H56
P569,H54
P1014,H66
P1015,H67
P1016,H66
P1017,H67
P667,H56
P589,H54
P530,H20
P708,H22
P708,H54
P709,H34
P635,H21
P1010,H66
P1011,H67
P671,H56
P672,H55
P672,H57
P673,H56
P811,H30
P810,H54
P780,H29
P781,H47
P371,H43
P201,H13
P201,H24
P694,H21
P695,H21
P1044,H68
P1045,H69
P312,H28
P1058,H68
P1059,H69
P1029,H66
P233,H14
P233,H34
P681,H32
P680,H46
P1030,H59
P1031,H61
P786,H47
P1070,H24
P1071,H24
P957,H50
P612,H50
P515,H51
P516,H44
P516,H50
P696,H51
P697,H42
P824,H45
P824,H53
P825,H51
P551,H52
P203,H28
P228,H26
P228,H32
P926,H62
P927,H63
P744,H29
P153,H27
P153,H30
P173,H13
P173,H24
P220,H26
P220,H32
P1108,H70
P1109,H71
P987,H65
P892,H30
P356,H23
P356,H28
P1095,H30
P1094,H62
P1112,H70
P1113,H71
P983,H65
P1018,H66
P1019,H67
P651,H56
P1060,H54
P1061,H40
P227,H18
P374,H39
P374,H42
P1006,H66
P1007,H67
P663,H56
P585,H54
P420,H34
P327,H39
P327,H43
P275,H38
P411,H16
P411,H21
P410,H18
P94,H16
P94,H21
P123,H13
P123,H24
P896,H62
P897,H63
P942,H50
P943,H42
P519,H51
P703,H30
P702,H20
P504,H50
P505,H51
P556,H45
P556,H53
P557,H52
P525,H46
P155,H30
P406,H33
P406,H38
P407,H38
P363,H33
P363,H38
P317,H16
P317,H21
P864,H60
P865,H61
P1022,H66
P1023,H67
P990,H56
P991,H48
P581,H54
P798,H56
P799,H56
P1004,H66
P1005,H67
P583,H54
P734,H42
P735,H42
P964,H43
P965,H60
P498,H32
P499,H37
P129,H20
P426,H19
P426,H46
P814,H47
P815,H47
P804,H20
P805,H20
P89,H21
P62,H6
P62,H14
P7,H1
P7,H3
P792,H16
P792,H21
P793,H48
P698,H40
P603,H54
P772,H58
P773,H59
P721,H27
P721,H30
P852,H60
P853,H61
P477,H48
P478,H9
P478,H49
P479,H48
P321,H40
P890,H60
P891,H60
P873,H61
P874,H60
P875,H61
P483,H48
P1075,H43
P1074,H48
P783,H47
P855,H49
P855,H61
P854,H60
P142,H13
P142,H24
P870,H60
P871,H61
P830,H16
P830,H21
P596,H47
P597,H47
P521,H24
P625,H51
P624,H47
P932,H62
