parasite_leaf:,host_leaf
P9,H3
P9,H4
P361,H15
P361,H21
P360,H26
P398,H29
P399,H26
P420,H33
P421,H33
P538,H22
P539,H22
P516,H22
P334,H32
P456,H31
P457,H31
P395,H31
P272,H28
P138,H13
P422,H24
P423,H24
P358,H29
P208,H28
P114,H20
P115,H21
P320,H30
P320,H32
P321,H33
P475,H32
P474,H25
P396,H17
P382,H31
P404,H21
P405,H10
P264,H15
P264,H20
P521,H5
P521,H13
P520,H9
P418,H23
P424,H21
P425,H10
P156,H4
P156,H9
P157,H22
P123,H9
P530,H10
P531,H10
P90,H4
P90,H9
P254,H9
P255,H26
P179,H21
P471,H27
P470,H10
P451,H25
P144,H9
P526,H9
P527,H26
P437,H33
P436,H28
P207,H29
P498,H13
P499,H10
P496,H13
P38,H5
P38,H12
P94,H6
P94,H18
P175,H20
P174,H25
P443,H23
P442,H24
P311,H25
P225,H24
P353,H12
P353,H29
P352,H29
P447,H28
P446,H29
P427,H29
P220,H28
P532,H28
P533,H28
P301,H20
P250,H28
P390,H12
P390,H29
P508,H33
P509,H23
P485,H21
P121,H10
P317,H30
P317,H33
P316,H32
P275,H31
P514,H9
P515,H9
P230,H16
P230,H26
P368,H15
P368,H21
P369,H15
P369,H21
P191,H16
P191,H27
P247,H19
P247,H24
P246,H29
P435,H32
P434,H28
P276,H8
P276,H30
P277,H31
P106,H4
P106,H9
P444,H9
P445,H10
P36,H5
P36,H12
P354,H33
P355,H33
P486,H23
P487,H23
P412,H32
P373,H31
P283,H31
P158,H13
P488,H26
P489,H24
P189,H27
P128,H13
P244,H12
P244,H28
P430,H25
P431,H25
P374,H29
P375,H29
P269,H27
P386,H9
P387,H9
P362,H27
P363,H21
P236,H27
P194,H26
P409,H13
P408,H23
P494,H28
P495,H28
P416,H10
P417,H10
P441,H17
P440,H23
P308,H31
P342,H32
P343,H26
P327,H33
P196,H21
P112,H15
P112,H20
P61,H7
P61,H10
P392,H33
P393,H21
P366,H33
P332,H32
P295,H31
P371,H29
P370,H22
P464,H16
P464,H26
P465,H26
P414,H7
P414,H10
P410,H32
P331,H33
P293,H31
P462,H28
P463,H24
P68,H13
P67,H5
P67,H12
P98,H14
P98,H16
P99,H4
P99,H9
P345,H33
P344,H17
P501,H13
P500,H17
P480,H33
P481,H22
P381,H9
P336,H32
P298,H24
P458,H12
P458,H29
P459,H26
P482,H9
P483,H10
P149,H22
P48,H4
P48,H8
P523,H32
P522,H21
P260,H25
P350,H17
P351,H17
P232,H19
P232,H24
P233,H13
P401,H31
P400,H28
P217,H29
P472,H24
P473,H24
P454,H17
P357,H31
P356,H28
P213,H29
P305,H28
P304,H22
P493,H20
P492,H23
P429,H26
P199,H25
P271,H7
P271,H10
P270,H27
P338,H32
P339,H33
P340,H32
P341,H33
P534,H31
P535,H29
P349,H31
P307,H22
P242,H10
P478,H28
P479,H28
P347,H17
P502,H29
P503,H27
P529,H33
P528,H26
P449,H29
P513,H29
P512,H22
P504,H27
P83,H17
P111,H15
P111,H21
P110,H20
P452,H27
P453,H27
P192,H26
P324,H30
P324,H32
P325,H33
P476,H22
P477,H24
P402,H31
P377,H7
P377,H10
P433,H31
P432,H27
P226,H26
P183,H27
P460,H20
P461,H23
P241,H21
P537,H27
P536,H17
P385,H17
P384,H10
P490,H33
P491,H20
P328,H32
P510,H31
P511,H31
P407,H31
P238,H27
P519,H13
P518,H26
P506,H10
P507,H10
P79,H14
P79,H17
P228,H26
P229,H26
P187,H27
P318,H30
P318,H32
P319,H33
P279,H31
P108,H15
P108,H20
P109,H21
P167,H7
P167,H10
P469,H20
P468,H23
P525,H32
P524,H23
P439,H31
P438,H22
P467,H13
P466,H20
P314,H25
P168,H24
