parasite_leaf:,host_leaf
P24,H2
P24,H6
P545,H47
P545,H53
P544,H52
P1312,H39
P1313,H65
P838,H46
P784,H46
P245,H37
P247,H22
P247,H37
P550,H47
P550,H52
P551,H47
P551,H53
P640,H36
P640,H46
P641,H57
P1877,H63
P1876,H52
P557,H53
P1083,H38
P1082,H53
P558,H52
P1888,H46
P1889,H81
P1952,H46
P1953,H84
P286,H23
P286,H40
P1364,H65
P1365,H65
P954,H64
P1984,H61
P1985,H84
P1065,H60
P1821,H82
P1820,H66
P1954,H60
P1955,H64
P1102,H2
P1102,H6
P1841,H28
P1840,H6
P1316,H2
P1316,H6
P1317,H29
P951,H45
P950,H56
P1273,H74
P1273,H77
P1272,H76
P1245,H75
P1405,H76
P1404,H51
P502,H50
P1566,H80
P1567,H81
P1382,H73
P1932,H84
P1933,H85
P1843,H61
P743,H36
P743,H46
P742,H46
P1486,H78
P1487,H79
P1171,H70
P1463,H45
P1462,H61
P874,H60
P1095,H31
P1095,H32
P2001,H60
P2000,H64
P1401,H26
P1832,H28
P1833,H28
P1100,H64
P977,H65
P1756,H42
P1757,H43
P1692,H45
P1693,H68
P1464,H54
P1464,H57
P726,H38
P1988,H15
P1989,H85
P939,H57
P1358,H15
P1359,H51
P1602,H42
P1603,H79
P1306,H67
P1000,H33
P1000,H66
P1544,H80
P1545,H81
P1920,H84
P1921,H85
P1229,H73
P800,H26
P996,H66
P997,H67
P187,H32
P387,H27
P387,H43
P1986,H42
P1987,H37
P388,H27
P388,H42
P389,H43
P862,H60
P863,H61
P1972,H29
P1973,H38
P323,H29
P926,H49
P926,H51
P927,H46
P1506,H78
P1507,H79
P1191,H70
P953,H28
P1356,H56
P1357,H56
P611,H57
P1831,H77
P1830,H55
P1564,H80
P1565,H81
P1759,H53
P1758,H65
P1779,H45
P1778,H64
P1670,H82
P1671,H83
P1304,H67
P1006,H66
P1004,H66
P1005,H67
P456,H31
P456,H32
P1814,H32
P1815,H32
P613,H54
P613,H57
P612,H54
P612,H56
P579,H55
P1981,H73
P1980,H78
P1795,H75
P1467,H79
P1875,H55
P1874,H70
P752,H43
P753,H46
P602,H43
P1704,H26
P1705,H26
P111,H7
P111,H24
P1208,H66
P1209,H66
P1031,H67
P989,H46
P1863,H15
P1862,H75
P1587,H75
P1451,H60
P1803,H82
P1802,H6
P1138,H33
P1138,H67
P1139,H67
P1002,H66
P197,H31
P197,H32
P283,H31
P283,H33
P1490,H78
P1491,H79
P1175,H70
P1492,H78
P1493,H79
P1177,H70
P515,H27
P515,H43
P514,H43
P390,H27
P390,H42
P620,H54
P620,H56
P1741,H64
P1740,H57
P589,H55
P818,H39
P819,H55
P256,H38
P358,H7
P358,H24
P703,H17
P703,H59
P1120,H68
P1121,H69
P909,H63
P1270,H76
P1271,H77
P1902,H52
P1903,H78
P1598,H81
P1568,H80
P1394,H75
P833,H8
P833,H15
P1123,H62
P1123,H69
P1122,H68
P911,H63
P132,H28
P133,H29
P1458,H69
P1459,H69
P1381,H6
P1128,H68
P1647,H44
P1646,H63
P1648,H37
P1649,H37
P1436,H46
P1437,H56
P1898,H29
P1899,H60
P1590,H65
P1591,H66
P1066,H38
P630,H16
P630,H39
P631,H42
P1018,H66
P1019,H67
P1268,H76
P1269,H77
P1241,H75
P1104,H68
P1105,H69
P1700,H63
P1701,H46
P1683,H69
P385,H27
P385,H43
P1012,H66
P1013,H67
P744,H51
P1884,H38
P1885,H68
P1379,H75
P880,H42
P1642,H15
P1643,H56
P1956,H15
P1957,H79
P1870,H15
P1572,H80
P1573,H81
P1935,H56
P1934,H80
P1575,H81
P1231,H70
P760,H15
P1333,H27
P1333,H43
P1332,H51
P729,H13
P729,H29
P1680,H42
P1681,H67
P1634,H67
P1640,H15
P1641,H50
P1947,H43
P1946,H64
P382,H27
P382,H42
P383,H27
P383,H43
P836,H45
P837,H39
P1296,H37
P1297,H73
P1388,H56
P1389,H56
P1637,H53
P1636,H32
P1826,H61
P1827,H46
P1434,H60
P1435,H51
P1470,H78
P1471,H79
P1798,H70
P1799,H81
P1314,H18
P1314,H26
P1315,H66
P808,H26
P741,H55
P1134,H68
P1135,H69
P1051,H32
P915,H63
P747,H13
P747,H28
P1284,H76
P1285,H77
P1257,H75
P1057,H56
P1850,H81
P1851,H81
P1576,H80
P1543,H73
P1926,H84
P1927,H85
P1610,H15
P866,H60
P867,H61
P972,H64
P973,H65
P368,H13
P368,H28
P636,H28
P637,H55
P137,H13
P137,H29
P879,H15
P878,H6
P433,H36
P433,H46
P659,H43
P658,H53
P1418,H52
P1419,H6
P471,H21
P471,H45
P349,H13
P349,H28
P1278,H76
P1279,H77
P1251,H75
P1035,H57
P1716,H82
P1717,H73
P1661,H83
P1346,H52
P1347,H52
P1809,H38
P1808,H53
P1529,H29
P1964,H53
P1965,H55
P429,H46
P606,H22
P606,H37
P1737,H83
P1736,H26
P1950,H82
P1951,H55
P1686,H6
P1618,H26
P1916,H84
P1917,H85
P1225,H73
P469,H32
P854,H28
P855,H26
P1584,H53
P1585,H32
P1335,H63
P1321,H53
P608,H28
P1532,H50
P1533,H50
P527,H50
P501,H51
P956,H64
P957,H65
P1391,H15
P1390,H65
P980,H64
P1327,H38
P1326,H39
P325,H6
P290,H23
P290,H40
P410,H21
P410,H44
P1966,H28
P1967,H28
P1835,H44
P1810,H45
P1702,H45
P1429,H42
P413,H21
P413,H45
P412,H44
P1785,H54
P1785,H56
P1784,H56
P1414,H56
P1570,H80
P1571,H81
P1443,H61
P1293,H26
P1710,H69
P1711,H67
P1126,H62
