parasite_leaf:,host_leaf
P10,H2
P10,H4
P382,H40
P383,H41
P457,H35
P457,H45
P456,H44
P559,H27
P558,H46
P529,H47
P497,H41
P488,H29
P305,H29
P414,H3
P415,H3
P361,H1
P361,H3
P351,H3
P182,H12
P182,H28
P183,H12
P183,H29
P472,H44
P473,H45
P474,H44
P475,H45
P562,H41
P563,H41
P388,H40
P487,H43
P486,H40
P498,H41
P499,H41
P357,H26
P460,H44
P461,H45
P370,H13
P370,H14
P570,H33
P571,H39
P483,H22
P363,H31
P240,H29
P218,H20
P218,H27
P219,H27
P154,H3
P115,H4
P115,H12
P352,H15
P353,H15
P326,H29
P242,H29
P203,H29
P404,H40
P405,H41
P574,H48
P575,H27
P568,H45
P480,H44
P441,H22
P386,H40
P387,H41
P49,H3
P522,H46
P523,H47
P407,H33
P516,H46
P517,H47
P504,H46
P505,H47
P41,H15
P127,H10
P127,H19
P524,H46
P525,H47
P427,H24
P396,H40
P397,H41
P572,H18
P573,H22
P543,H15
P542,H45
P458,H44
P179,H29
P390,H40
P391,H41
P464,H44
P465,H45
P238,H25
P512,H46
P513,H47
P553,H34
P553,H41
P552,H47
P514,H46
P43,H15
P278,H1
P278,H3
P279,H31
P539,H15
P538,H3
P444,H3
P297,H1
P297,H3
P416,H33
P417,H24
P534,H48
P535,H49
P334,H36
P335,H37
P424,H18
P425,H40
P291,H18
P289,H26
P257,H28
P257,H35
P438,H30
P438,H42
P439,H43
P422,H40
P385,H41
P549,H37
P548,H29
P347,H21
P347,H39
P346,H21
P346,H38
P508,H46
P509,H47
P292,H8
P292,H11
P293,H25
P87,H1
P87,H3
P86,H10
P86,H18
P336,H36
P337,H37
P231,H33
P250,H24
P251,H29
P500,H46
P501,H47
P541,H22
P540,H25
P108,H24
P310,H10
P310,H18
P581,H39
P580,H47
P518,H46
P554,H25
P555,H40
P484,H42
P433,H43
P579,H49
P578,H47
P520,H46
P372,H36
P359,H16
P359,H22
P339,H37
P233,H33
P125,H1
P125,H3
P452,H43
P453,H22
P434,H42
P557,H48
P556,H43
P436,H42
P312,H25
P197,H25
P106,H24
P57,H9
P57,H16
P476,H44
P477,H45
P369,H26
P448,H41
P449,H41
P410,H33
P392,H40
P393,H41
P249,H26
P421,H13
P421,H15
P420,H15
P566,H36
P567,H36
P442,H36
P366,H29
P148,H20
P148,H26
P493,H37
P492,H25
P333,H27
P227,H18
P510,H46
P511,H47
P192,H26
P276,H7
P276,H25
P536,H37
P537,H37
P365,H18
P342,H36
P222,H27
P190,H20
P190,H27
P560,H27
P561,H24
P344,H21
P344,H38
P345,H39
P66,H9
P66,H16
P67,H15
P120,H17
P120,H21
P121,H24
P418,H26
P419,H24
P507,H14
P507,H47
P577,H43
P576,H46
P306,H26
P307,H26
P450,H42
P451,H22
P431,H43
P532,H48
P533,H49
P209,H31
P530,H27
P531,H47
P298,H27
P104,H24
P105,H25
P282,H22
P283,H3
P162,H1
P162,H3
P12,H5
P12,H6
P71,H13
P71,H14
P94,H16
P94,H23
P95,H16
P95,H22
P428,H42
P429,H43
P205,H31
P97,H16
P97,H22
P206,H23
P206,H30
P207,H31
P413,H37
P412,H18
P303,H24
P308,H27
P309,H27
P545,H39
P544,H24
P340,H36
P341,H37
P565,H27
P564,H44
P479,H45
P378,H33
P213,H16
P213,H22
P375,H24
P374,H25
P295,H22
P395,H34
P395,H41
P454,H40
P455,H40
P495,H24
P494,H44
P467,H45
P355,H7
P355,H24
P400,H40
P401,H41
P321,H15
P468,H44
P469,H45
P175,H29
P490,H38
P491,H29
P547,H49
P546,H47
P526,H46
P331,H16
P331,H22
P168,H26
P137,H27
P138,H20
P138,H26
P246,H20
P246,H27
P247,H27
P348,H21
P348,H38
P349,H39
P237,H24
P502,H46
P503,H47
P112,H15
P280,H18
P281,H24
P210,H10
P210,H18
P166,H10
P166,H18
P319,H20
P319,H26
P318,H7
P318,H25
P102,H24
P38,H13
P38,H14
P39,H13
P39,H15
P398,H40
P399,H41
P470,H44
P471,H45
P550,H33
P551,H15
P463,H35
P463,H45
P462,H44
P221,H13
P221,H15
P225,H22
P224,H29
P131,H25
