parasite_leaf:,host_leaf
P255,H8
P255,H12
P254,H5
P456,H10
P456,H22
P3661,H65
P3660,H61
P5770,H61
P5771,H77
P4395,H19
P5496,H88
P5497,H89
P3112,H74
P3113,H75
P4012,H80
P4013,H81
P3791,H63
P4001,H42
P4001,H81
P4000,H80
P5461,H56
P5460,H34
P5972,H92
P5973,H93
P5627,H67
P5995,H92
P5994,H83
P4760,H82
P1347,H23
P1088,H3
P1088,H5
P3434,H23
P3435,H56
P3547,H72
P3546,H76
P3395,H77
P5798,H67
P5799,H67
P2458,H66
P4173,H19
P4172,H73
P3022,H72
P3444,H63
P3445,H63
P2312,H62
P3926,H62
P3927,H77
P4212,H81
P4213,H81
P4879,H66
P4878,H80
P4383,H80
P3220,H46
P3220,H73
P5502,H88
P5503,H89
P5832,H72
P5833,H62
P4935,H81
P5974,H19
P5975,H36
P5694,H90
P5695,H91
P3677,H71
P5726,H90
P5727,H91
P4474,H66
P5584,H67
P5585,H87
P2281,H40
P2281,H63
P2280,H40
P2280,H62
P5446,H86
P5447,H87
P4920,H77
P3364,H76
P1407,H49
P1242,H32
P303,H10
P303,H23
P251,H3
P251,H5
P5026,H84
P5027,H85
P3633,H79
P4692,H37
P4693,H37
P3422,H55
P5342,H19
P5343,H19
P1456,H50
P1457,H51
P5430,H86
P5431,H87
P4628,H24
P2443,H64
P63,H4
P63,H10
P2358,H59
P2358,H64
P2359,H65
P3624,H58
P3624,H78
P5232,H79
P5233,H68
P3243,H51
P3528,H54
P3529,H54
P3256,H65
P4745,H72
P4744,H65
P4008,H80
P4009,H81
P5824,H64
P5825,H69
P5028,H84
P5029,H85
P3683,H49
P3565,H79
P5802,H65
P5803,H65
P2356,H64
P4978,H84
P4979,H85
P3563,H79
P748,H14
P748,H20
P3948,H3
P3948,H5
P3949,H26
P3342,H48
P3342,H76
P3343,H77
P3956,H16
P3956,H49
P4570,H49
P4571,H49
P5117,H66
P5116,H61
P5133,H65
P5132,H61
P4141,H64
P3726,H61
P4820,H82
P4821,H83
P4274,H54
P4136,H68
P4137,H68
P5812,H72
P5813,H54
P3073,H73
P3503,H40
P3503,H62
P3549,H53
P3549,H70
P3548,H74
P5633,H71
P5632,H74
P4364,H75
P4365,H75
P2524,H50
P2525,H24
P3832,H77
P3833,H77
P4105,H24
P4104,H80
P4083,H72
P4011,H42
P4011,H81
P288,H3
P288,H5
P389,H9
