parasite_leaf:,host_leaf
P225,H15
P225,H16
P224,H5
P224,H9
P456,H9
P456,H24
P2434,H53
P2435,H53
P3606,H74
P3607,H75
P3888,H31
P3889,H62
P2538,H54
P3800,H52
P3801,H54
P3458,H72
P3459,H73
P2594,H54
P2888,H66
P2889,H67
P4140,H55
P4141,H62
P3739,H31
P3738,H76
P3679,H77
P3680,H76
P3681,H77
P2036,H19
P1699,H48
P1699,H57
P3322,H56
P3323,H56
P2582,H56
P3048,H21
P3048,H23
P3311,H30
P3310,H23
P1983,H12
P1983,H58
P4028,H78
P4029,H79
P2624,H42
P2625,H58
P2542,H45
P3768,H74
P3769,H40
P3583,H75
P3161,H70
P2977,H68
P2766,H18
P3488,H72
P3489,H73
P3277,H23
P2258,H53
P1536,H52
P1975,H25
P1975,H42
P1974,H42
P715,H24
P715,H31
P1960,H30
P1961,H30
P3902,H30
P3903,H64
P1050,H16
P1050,H39
P1051,H6
P2890,H66
P2891,H67
P2577,H42
P2395,H61
P2556,H45
P2557,H45
P3402,H72
P3403,H73
P3486,H72
P3487,H73
P3258,H67
P3468,H72
P3469,H73
P3414,H72
P3415,H73
P3871,H70
P3870,H45
P3676,H76
P3677,H77
P3994,H35
P3995,H40
P475,H17
P475,H20
P3056,H18
P3057,H41
P1520,H43
P1520,H52
P1521,H53
P1021,H42
P3528,H74
P3529,H75
P3103,H70
P2915,H68
P3806,H35
P3807,H35
P836,H34
P1186,H27
P1186,H32
P2318,H32
P2319,H32
P3219,H53
P3218,H47
P3034,H58
P2552,H61
P2842,H66
P2843,H67
P3858,H50
P3859,H40
P2297,H30
P1772,H6
P2450,H35
P2451,H32
P3930,H34
P3931,H75
P787,H32
P1775,H37
P1775,H40
P3373,H63
P3372,H40
P3019,H32
P2784,H41
P2785,H41
P3189,H61
P3188,H47
P2253,H4
P2253,H19
P3442,H44
P3442,H72
P3443,H73
P2134,H47
P1160,H46
P4182,H35
P4183,H35
P3856,H67
P2840,H66
P3068,H26
P3068,H61
P3069,H61
P2508,H62
P2509,H63
P2813,H30
P2812,H63
P2510,H62
P1443,H50
P3023,H33
P3023,H35
P3022,H23
P3191,H58
P3190,H57
P2193,H55
P4021,H18
P4020,H56
P3371,H34
P4196,H23
P4197,H73
P1722,H56
P1723,H57
P4038,H78
P4039,H79
P1209,H35
P1623,H29
P1623,H55
P1622,H54
P513,H8
P513,H26
P512,H8
P512,H27
P429,H9
P429,H25
P977,H37
P977,H41
P976,H40
P1166,H46
P1167,H47
P881,H21
P881,H23
P115,H10
P115,H13
P1123,H33
P1123,H35
P1122,H34
P817,H33
P817,H35
P887,H33
P887,H35
P886,H32
P501,H8
P501,H26
P1276,H21
P1276,H23
P3464,H72
P3465,H73
P3731,H27
P3731,H32
P3730,H72
P3467,H44
P3467,H73
P2072,H58
P3765,H30
P3764,H65
P2658,H64
P468,H21
P468,H23
P3558,H74
P3559,H75
P3135,H70
P2949,H68
P2171,H35
P3572,H74
P3573,H75
P3151,H70
P2965,H68
P2330,H33
P2330,H35
P3472,H44
P3472,H72
P3473,H73
P3474,H72
P3475,H73
P3284,H56
P3285,H47
P2698,H65
P2699,H65
P2688,H64
P3482,H72
P3483,H73
P3234,H57
P3811,H61
P3810,H74
P3605,H75
P4118,H78
P4119,H79
P4062,H78
P4063,H79
P1616,H54
P1617,H55
P2478,H62
P2479,H63
P1437,H50
P917,H16
P917,H39
P1065,H38
P1065,H45
P1064,H38
P1064,H44
P4124,H78
P4125,H79
P3746,H35
P2410,H52
P1554,H40
P967,H37
P967,H41
P3622,H46
P3623,H46
P1159,H47
P2484,H51
P2484,H62
P2485,H63
P3390,H56
P3391,H56
P2748,H50
P1476,H41
P1477,H41
P3735,H64
P3734,H40
P3890,H34
P3891,H50
P3502,H32
P2894,H46
P1153,H47
P269,H4
P269,H18
P694,H24
P694,H30
P4184,H31
P4185,H53
P2057,H35
P1502,H43
P1502,H52
P1503,H53
P3728,H41
P3729,H41
P3388,H42
P4200,H42
P4201,H64
P1863,H33
P1863,H34
P1862,H24
P1862,H31
P712,H30
P487,H4
P487,H18
P2537,H43
P2537,H53
P2536,H54
P2886,H66
P2887,H67
P1675,H55
P1579,H47
P1390,H31
P2626,H30
P2627,H41
P2425,H30
P2424,H35
P2277,H6
P850,H33
P850,H34
P781,H27
P781,H32
P2369,H26
P2369,H61
P3506,H66
P3507,H41
P2845,H67
P4190,H23
P4191,H23
P2444,H52
P3868,H53
P3869,H23
P2789,H46
P991,H25
P991,H42
P171,H4
P171,H19
P170,H18
P63,H7
P63,H11
P2016,H57
P2017,H57
