67	68
67	69
68	54
68	70
70	71
70	72
71	73
71	74
72	75
72	76
73	77
73	78
75	79
75	80
76	55
76	81
69	82
69	83
77	84
77	85
79	86
79	56
78	1
78	57
82	87
82	2
86	88
86	3
84	89
84	4
89	90
89	91
91	92
91	93
92	94
92	58
87	95
87	96
85	5
85	97
88	98
88	99
90	100
90	101
96	59
96	60
99	102
99	6
100	103
100	104
98	61
98	105
104	7
104	8
105	62
105	106
95	107
95	108
103	109
103	63
108	110
108	111
109	112
109	9
81	10
81	113
83	11
83	12
94	114
94	13
97	14
97	15
112	115
112	16
101	64
101	17
80	18
80	19
114	116
114	117
107	118
107	119
118	120
118	20
113	21
113	22
102	23
102	24
120	121
120	122
115	65
115	123
117	124
117	125
116	25
116	26
119	126
119	27
93	28
93	29
121	66
121	30
123	31
123	32
125	33
125	34
74	127
74	35
122	128
122	36
124	129
124	37
126	130
126	38
110	39
110	40
111	41
111	42
129	43
129	44
106	45
106	46
127	47
127	48
130	131
130	49
128	50
128	51
131	52
131	53
