46	40
46	47
47	48
47	49
48	50
48	51
50	52
50	53
49	54
49	55
53	56
53	57
52	58
52	59
59	60
59	41
58	61
58	62
60	63
60	42
55	64
55	65
54	66
54	67
57	43
57	68
62	44
62	1
68	69
68	70
70	71
70	2
67	72
67	73
51	74
51	75
61	76
61	77
74	3
74	78
64	4
64	5
63	79
63	45
65	80
65	6
72	81
72	82
69	7
69	8
73	9
73	10
80	83
80	11
77	84
77	12
84	13
84	14
82	15
82	16
81	85
81	86
78	17
78	18
83	19
83	20
66	21
66	22
71	23
71	24
56	87
56	25
76	88
76	26
79	27
79	28
85	29
85	30
86	89
86	31
87	32
87	33
88	34
88	35
75	36
75	37
89	38
89	39
