45	46
45	47
47	48
47	31
48	49
48	32
49	33
49	34
46	50
46	51
51	52
51	35
50	53
50	54
52	55
52	56
53	57
53	58
57	59
57	60
58	36
58	1
56	61
56	37
55	62
55	63
60	64
60	65
63	66
63	67
59	68
59	38
62	39
62	69
66	70
66	71
68	40
68	2
70	72
70	73
71	74
71	41
65	42
65	43
54	75
54	44
61	3
61	4
72	76
72	77
67	78
67	79
73	5
73	6
69	7
69	8
76	80
76	9
80	81
80	82
82	83
82	10
74	84
74	11
75	85
75	12
81	86
81	13
83	14
83	15
78	87
78	16
84	17
84	18
79	19
79	20
77	21
77	22
86	23
86	24
87	25
87	26
85	27
85	28
64	29
64	30
