65	66
65	67
66	68
66	51
67	69
67	70
68	71
68	72
69	52
69	73
73	74
73	53
72	75
72	76
75	77
75	78
74	54
74	79
71	80
71	81
81	82
81	83
80	84
80	55
83	85
83	86
84	87
84	88
82	89
82	90
85	56
85	57
79	91
79	92
78	93
78	94
77	95
77	96
87	97
87	98
89	58
89	99
88	59
88	60
98	1
98	2
92	61
92	100
70	3
70	101
97	102
97	103
99	4
99	5
102	104
102	6
103	105
103	106
94	62
94	107
104	63
104	108
93	109
93	110
91	111
91	112
90	64
90	7
101	113
101	8
113	9
113	10
105	114
105	115
86	11
86	12
111	116
111	117
114	118
114	13
108	14
108	15
115	119
115	16
116	120
116	121
112	17
112	122
106	18
106	19
107	123
107	124
110	20
110	125
100	126
100	127
127	21
127	22
125	23
125	24
120	25
120	26
95	27
95	28
109	29
109	30
123	31
123	32
96	33
96	34
126	35
126	36
117	37
117	38
121	39
121	40
122	41
122	42
124	43
124	44
76	45
76	46
118	47
118	48
119	49
119	50
