"symbiont","host"
"S2","H6"
"S2","H7"
"S5","H5"
"S5","H8"
"S5","H9"
"S9","H3"
"S9","H4"
"S9","H5"
"S9","H6"
"S9","H7"
"S9","H8"
"S9","H9"
"S10","H4"
"S10","H5"
"S11","H3"
"S12","H6"
"S12","H7"
"S13","H6"
"S13","H7"
"S14","H6"
"S15","H6"
"S16","H6"
"S16","H7"
"S17","H3"
"S17","H4"
"S17","H6"
"S17","H7"
"S18","H3"
"S18","H4"
"S18","H5"
"S18","H8"
"S18","H9"
"S19","H3"
"S19","H4"
"S19","H5"
"S19","H8"
"S19","H9"
"S20","H4"
"S21","H4"
"S21","H6"
"S21","H7"
"S22","H4"
"S22","H6"
"S22","H7"
"S24","H4"
