"symbiont","host"
"S9","H17"
"S10","H8"
"S11","H23"
"S13","H20"
"S19","H20"
"S20","H20"
"S22","H8"
"S22","H11"
"S26","H8"
"S26","H22"
"S26","H23"
"S31","H20"
"S31","H22"
"S32","H22"
"S32","H23"
"S33","H20"
"S33","H22"
"S33","H23"
"S36","H8"
"S37","H8"
"S38","H13"
"S38","H20"
"S38","H22"
"S38","H23"
"S38","H26"
"S38","H27"
"S42","H17"
"S42","H20"
"S42","H22"
"S42","H23"
"S42","H26"
"S42","H27"
"S44","H13"
"S44","H17"
"S44","H20"
"S44","H26"
"S44","H27"
"S45","H8"
"S47","H9"
"S47","H11"
"S47","H13"
"S47","H14"
"S47","H15"
"S47","H22"
"S47","H23"
"S47","H26"
"S47","H27"
"S48","H8"
"S49","H9"
"S49","H11"
"S49","H13"
"S49","H14"
"S49","H15"
"S49","H22"
"S49","H26"
"S49","H27"
"S50","H9"
"S50","H11"
"S50","H13"
"S50","H14"
"S50","H15"
"S50","H20"
"S50","H22"
"S50","H23"
"S50","H26"
"S50","H27"
"S51","H8"
"S51","H17"
"S51","H20"
"S51","H22"
"S51","H23"
"S51","H26"
"S51","H27"
"S52","H13"
"S52","H17"
"S52","H20"
"S52","H26"
"S52","H27"
"S53","H13"
"S53","H17"
"S53","H20"
"S53","H27"
"S54","H8"
"S55","H8"
"S56","H8"
"S56","H17"
"S56","H20"
"S56","H22"
"S56","H26"
"S56","H27"
"S59","H8"
"S61","H8"
"S61","H13"
"S61","H20"
"S61","H22"
"S62","H8"
"S62","H13"
"S62","H20"
"S62","H22"
"S62","H23"
"S63","H11"
"S64","H11"
"S65","H20"
"S66","H20"
"S67","H8"
"S68","H8"
"S68","H13"
"S68","H17"
"S68","H20"
"S69","H8"
"S69","H13"
"S69","H17"
"S69","H20"
"S70","H8"
"S70","H13"
"S70","H17"
"S70","H20"
"S71","H22"
"S71","H23"
"S72","H9"
"S72","H22"
"S72","H23"
"S73","H9"
"S73","H20"
"S73","H23"
"S74","H8"
"S74","H11"
"S75","H8"
"S75","H11"
"S76","H20"
"S76","H23"
"S77","H20"
"S77","H23"
