"symbiont","host"
"S5","H8"
"S10","H7"
"S10","H8"
"S10","H19"
"S11","H7"
"S11","H8"
"S12","H7"
"S12","H8"
"S12","H18"
"S12","H19"
"S15","H8"
"S17","H7"
"S17","H8"
"S17","H11"
"S17","H15"
"S17","H17"
"S17","H18"
"S17","H19"
"S18","H18"
"S18","H19"
"S20","H18"
"S20","H19"
"S21","H18"
"S21","H19"
"S22","H7"
"S22","H8"
"S23","H18"
"S23","H19"
"S24","H19"
"S25","H18"
"S25","H19"
"S26","H3"
"S26","H7"
"S26","H8"
"S27","H19"
"S28","H7"
"S28","H8"
"S29","H3"
"S30","H18"
"S31","H3"
"S32","H3"
"S33","H18"
"S33","H19"
"S34","H7"
"S34","H8"
"S34","H11"
"S34","H14"
"S34","H16"
"S34","H17"
"S34","H19"
"S35","H7"
"S35","H8"
"S35","H11"
"S35","H14"
"S35","H16"
"S35","H17"
"S35","H19"
"S36","H3"
"S36","H18"
"S36","H19"
"S37","H3"
"S37","H18"
"S37","H19"
"S38","H7"
"S38","H8"
"S39","H4"
"S40","H7"
"S40","H8"
"S41","H4"
"S42","H7"
"S42","H8"
"S43","H3"
