"symbiont","host"
"S3","H3"
"S5","H2"
"S5","H6"
"S6","H3"
"S8","H12"
"S8","H13"
"S10","H6"
"S10","H7"
"S10","H12"
"S12","H3"
"S14","H2"
"S14","H4"
"S14","H6"
"S14","H7"
"S14","H8"
"S14","H10"
"S14","H12"
"S14","H13"
"S14","H14"
"S14","H15"
"S17","H3"
"S17","H16"
"S18","H3"
"S18","H9"
"S18","H14"
"S18","H15"
"S18","H16"
"S18","H17"
"S19","H2"
"S19","H7"
"S19","H12"
"S20","H10"
"S22","H3"
"S22","H8"
"S22","H9"
"S22","H11"
"S22","H14"
"S22","H16"
"S22","H17"
"S23","H9"
"S23","H18"
"S24","H9"
"S24","H17"
"S25","H18"
"S26","H8"
"S28","H3"
"S28","H8"
"S28","H9"
"S28","H14"
"S28","H15"
"S29","H3"
"S29","H9"
"S29","H14"
"S29","H15"
"S29","H16"
"S30","H6"
"S30","H7"
"S30","H8"
"S30","H10"
"S30","H12"
"S30","H13"
"S31","H2"
"S31","H7"
"S31","H12"
"S31","H13"
"S32","H3"
"S33","H6"
"S33","H7"
"S33","H13"
"S35","H3"
"S35","H9"
"S35","H15"
"S35","H16"
"S36","H3"
"S37","H7"
"S38","H2"
"S39","H6"
"S39","H7"
"S39","H12"
"S39","H13"
"S40","H2"
"S40","H6"
"S40","H7"
"S40","H12"
"S40","H13"
"S41","H2"
"S41","H4"
"S41","H6"
"S41","H7"
"S41","H10"
"S41","H11"
"S41","H12"
"S41","H13"
"S41","H15"
"S41","H16"
"S42","H2"
"S42","H3"
"S42","H4"
"S42","H6"
"S42","H7"
"S42","H10"
"S42","H11"
"S42","H12"
"S42","H13"
"S42","H15"
"S42","H16"
"S43","H3"
"S43","H9"
"S43","H14"
"S43","H15"
"S43","H17"
"S44","H3"
"S44","H9"
"S44","H14"
"S44","H15"
"S44","H17"
"S45","H7"
"S46","H3"
"S47","H6"
"S47","H7"
"S47","H10"
"S47","H13"
"S48","H6"
"S48","H7"
"S48","H10"
"S48","H13"
"S49","H8"
"S49","H10"
"S50","H3"
"S50","H8"
"S50","H10"
"S51","H3"
"S51","H9"
"S51","H14"
"S51","H17"
"S52","H15"
"S52","H16"
"S52","H18"
