"symbiont","host"
"S1","H5"
"S1","H7"
"S1","H8"
"S1","H9"
"S1","H10"
"S8","H5"
"S8","H7"
"S8","H8"
"S8","H10"
"S10","H1"
"S10","H3"
"S10","H7"
"S11","H1"
"S11","H5"
"S11","H6"
"S11","H7"
"S11","H8"
"S11","H9"
"S11","H10"
"S12","H1"
"S12","H5"
"S12","H6"
"S12","H7"
"S12","H8"
"S12","H10"
"S13","H1"
"S13","H3"
"S13","H8"
"S14","H1"
"S14","H3"
"S14","H7"
"S14","H10"
"S18","H1"
"S18","H3"
"S18","H8"
"S21","H7"
"S21","H8"
"S22","H1"
"S22","H7"
"S22","H8"
"S23","H7"
"S23","H8"
"S24","H7"
"S24","H8"
"S25","H1"
"S25","H5"
"S25","H6"
"S25","H8"
"S25","H9"
"S26","H1"
"S26","H5"
"S26","H6"
"S26","H8"
"S26","H9"
"S27","H1"
"S27","H5"
"S27","H6"
"S27","H8"
"S27","H9"
