"symbiont","host"
"S5","H6"
"S5","H7"
"S7","H4"
"S7","H5"
"S7","H6"
"S8","H4"
"S8","H5"
"S8","H8"
"S8","H9"
"S8","H10"
"S10","H6"
"S11","H4"
"S12","H4"
"S12","H5"
"S12","H8"
"S13","H4"
"S13","H5"
"S13","H6"
"S13","H7"
"S14","H4"
"S14","H5"
"S15","H5"
"S15","H6"
"S16","H4"
"S17","H4"
"S17","H5"
"S19","H4"
"S19","H5"
"S19","H7"
"S19","H10"
"S20","H4"
"S20","H5"
"S20","H7"
"S20","H8"
"S20","H10"
"S21","H6"
"S21","H9"
"S21","H10"
"S22","H5"
"S22","H6"
"S22","H9"
"S22","H10"
"S23","H4"
"S23","H5"
"S23","H6"
"S23","H7"
"S23","H8"
"S24","H4"
"S25","H4"
"S25","H5"
"S25","H6"
"S25","H7"
"S25","H8"
"S25","H9"
"S25","H10"
"S26","H4"
"S26","H5"
"S26","H6"
"S26","H7"
"S26","H8"
"S26","H10"
