"symbiont","host"
"S5","H4"
"S10","H4"
"S11","H10"
"S11","H11"
"S12","H4"
"S13","H4"
"S13","H5"
"S13","H11"
"S14","H2"
"S14","H5"
"S14","H6"
"S14","H7"
"S14","H8"
"S14","H9"
"S14","H10"
"S15","H2"
"S15","H10"
"S15","H11"
"S16","H2"
"S16","H10"
"S16","H11"
"S17","H4"
"S17","H10"
"S17","H11"
"S19","H2"
"S19","H4"
"S19","H5"
"S19","H7"
"S19","H8"
"S19","H10"
"S19","H11"
"S19","H12"
"S20","H4"
"S21","H2"
"S21","H4"
"S21","H11"
"S22","H4"
"S25","H2"
"S26","H10"
"S26","H11"
"S27","H10"
"S27","H11"
"S28","H2"
"S29","H2"
"S32","H2"
"S32","H4"
"S32","H5"
"S32","H7"
"S32","H8"
"S32","H9"
"S32","H11"
"S33","H2"
"S33","H4"
"S33","H5"
"S33","H7"
"S33","H8"
"S33","H9"
"S33","H10"
"S33","H11"
"S34","H11"
"S35","H10"
"S35","H11"
"S36","H10"
"S37","H2"
"S37","H4"
"S37","H5"
"S37","H7"
"S37","H8"
"S37","H9"
"S37","H11"
"S38","H10"
"S39","H2"
"S39","H4"
"S39","H5"
"S39","H7"
"S39","H8"
"S39","H9"
"S39","H10"
"S39","H11"
"S41","H2"
"S42","H2"
"S43","H10"
"S44","H11"
"S45","H2"
"S45","H4"
"S45","H5"
"S45","H8"
"S45","H9"
"S45","H10"
"S45","H11"
"S47","H12"
"S48","H4"
"S48","H10"
"S48","H11"
"S48","H12"
"S49","H2"
"S50","H10"
"S52","H4"
"S53","H2"
"S53","H4"
"S54","H4"
"S54","H11"
"S55","H2"
"S56","H4"
"S56","H10"
"S57","H4"
"S57","H11"
"S58","H10"
"S59","H10"
"S59","H11"
"S60","H2"
"S60","H4"
"S60","H5"
"S60","H7"
"S60","H8"
"S60","H9"
"S60","H11"
"S61","H2"
"S61","H4"
"S61","H5"
"S61","H7"
"S61","H8"
"S61","H9"
"S61","H10"
"S61","H11"
"S62","H2"
"S62","H4"
"S62","H5"
"S62","H7"
"S62","H8"
"S62","H9"
"S62","H11"
"S63","H2"
"S63","H4"
"S63","H5"
"S63","H7"
"S63","H8"
"S63","H9"
"S63","H11"
