"symbiont","host"
"S2","H4"
"S2","H5"
"S2","H7"
"S2","H9"
"S2","H10"
"S2","H13"
"S2","H17"
"S3","H8"
"S6","H9"
"S6","H10"
"S7","H4"
"S7","H6"
"S7","H8"
"S7","H9"
"S7","H10"
"S7","H13"
"S7","H17"
"S8","H4"
"S8","H5"
"S8","H9"
"S8","H10"
"S9","H4"
"S9","H5"
"S9","H8"
"S9","H9"
"S9","H10"
"S9","H15"
"S9","H16"
"S9","H17"
"S16","H9"
"S21","H1"
"S22","H1"
"S23","H5"
"S23","H6"
"S23","H7"
"S23","H8"
"S23","H9"
"S23","H11"
"S23","H13"
"S23","H14"
"S23","H15"
"S23","H16"
"S24","H5"
"S24","H6"
"S24","H7"
"S24","H8"
"S24","H9"
"S24","H14"
"S24","H15"
"S24","H17"
"S25","H5"
"S25","H6"
"S25","H7"
"S25","H8"
"S25","H9"
"S25","H13"
"S25","H15"
"S25","H16"
"S26","H4"
"S26","H5"
"S26","H7"
"S26","H8"
"S26","H9"
"S26","H10"
"S26","H14"
"S26","H17"
"S27","H1"
"S28","H6"
"S28","H9"
"S28","H10"
"S29","H1"
"S29","H12"
"S31","H12"
"S32","H1"
"S33","H1"
"S33","H3"
"S34","H11"
"S35","H3"
"S35","H11"
"S36","H11"
"S38","H5"
"S38","H9"
"S38","H10"
"S38","H13"
"S38","H14"
"S38","H17"
"S39","H5"
"S39","H9"
"S39","H10"
"S39","H13"
"S39","H14"
"S39","H17"
"S40","H4"
"S40","H6"
"S40","H7"
"S40","H10"
"S40","H15"
"S40","H16"
"S41","H1"
"S41","H4"
"S41","H6"
"S41","H7"
"S41","H10"
"S41","H15"
"S41","H16"
"S43","H3"
"S44","H11"
"S45","H3"
"S46","H6"
"S46","H9"
"S46","H10"
"S46","H11"
"S47","H3"
"S48","H9"
"S49","H3"
"S49","H9"
"S50","H5"
"S50","H6"
"S50","H7"
"S50","H8"
"S50","H9"
"S50","H13"
"S50","H15"
"S50","H16"
"S51","H1"
"S52","H4"
"S52","H5"
"S52","H6"
"S52","H10"
"S52","H13"
"S52","H14"
"S52","H15"
"S52","H16"
"S52","H17"
"S53","H4"
"S53","H5"
"S53","H6"
"S53","H10"
"S53","H13"
"S53","H14"
"S53","H15"
"S53","H16"
"S53","H17"
