"symbiont","host"
"S2","H3"
"S2","H5"
"S2","H6"
"S2","H9"
"S2","H10"
"S2","H15"
"S2","H16"
"S5","H3"
"S5","H5"
"S5","H6"
"S5","H7"
"S5","H8"
"S5","H9"
"S5","H10"
"S5","H11"
"S5","H17"
"S5","H18"
"S8","H13"
"S14","H3"
"S15","H3"
"S15","H12"
"S16","H3"
"S17","H5"
"S17","H12"
"S18","H5"
"S18","H12"
"S19","H13"
"S23","H3"
"S24","H12"
"S25","H12"
"S25","H17"
"S25","H18"
"S27","H3"
"S28","H5"
"S29","H17"
"S29","H18"
"S30","H3"
"S30","H5"
"S30","H6"
"S30","H7"
"S30","H8"
"S30","H9"
"S30","H11"
"S30","H18"
"S31","H3"
"S31","H5"
"S31","H6"
"S31","H7"
"S31","H8"
"S31","H9"
"S31","H11"
"S31","H18"
"S32","H3"
"S32","H17"
"S32","H18"
"S33","H3"
"S34","H17"
"S34","H18"
"S35","H3"
"S36","H3"
"S37","H18"
"S38","H5"
"S39","H5"
"S39","H13"
"S40","H5"
