"symbiont","host"
"S3","H2"
"S3","H3"
"S3","H5"
"S3","H8"
"S4","H5"
"S5","H2"
"S5","H3"
"S5","H4"
"S7","H6"
"S8","H5"
"S8","H6"
"S8","H7"
"S9","H3"
"S9","H8"
"S9","H9"
"S9","H10"
"S10","H4"
"S10","H5"
"S10","H8"
"S10","H9"
"S10","H10"
"S10","H12"
"S12","H3"
"S12","H4"
"S13","H5"
"S14","H8"
"S14","H12"
"S15","H2"
"S15","H6"
"S15","H7"
"S16","H2"
"S16","H6"
"S16","H7"
"S17","H2"
"S17","H6"
"S17","H7"
"S18","H2"
"S18","H6"
"S18","H7"
"S19","H2"
"S19","H3"
"S22","H2"
"S22","H4"
"S22","H5"
"S23","H5"
"S23","H6"
"S23","H7"
"S23","H8"
"S23","H11"
"S23","H12"
"S24","H3"
"S25","H6"
"S25","H7"
"S26","H6"
"S26","H7"
