"symbiont","host"
"S2","H3"
"S2","H4"
"S2","H5"
"S2","H6"
"S2","H7"
"S2","H8"
"S2","H9"
"S2","H10"
"S2","H11"
"S2","H12"
"S9","H4"
"S10","H4"
"S10","H6"
"S11","H3"
"S11","H4"
"S11","H5"
"S13","H3"
"S13","H7"
"S13","H8"
"S13","H12"
"S14","H4"
"S15","H3"
"S15","H7"
"S15","H10"
"S15","H12"
"S17","H4"
"S18","H4"
"S20","H3"
"S20","H7"
"S20","H8"
"S20","H9"
"S20","H12"
"S22","H3"
"S23","H3"
"S23","H4"
"S24","H3"
"S24","H4"
"S25","H3"
"S26","H3"
"S26","H9"
"S26","H10"
"S27","H11"
"S28","H11"
"S28","H12"
"S29","H11"
"S29","H12"
"S30","H11"
"S30","H12"
"S31","H3"
"S32","H3"
"S32","H11"
"S32","H12"
"S33","H3"
"S33","H11"
"S33","H12"
"S34","H3"
"S35","H3"
"S35","H6"
"S35","H11"
"S36","H4"
"S37","H3"
"S37","H7"
"S37","H8"
"S37","H9"
"S37","H11"
"S37","H12"
"S38","H3"
"S38","H7"
"S38","H8"
"S38","H9"
"S38","H11"
"S38","H12"
"S39","H3"
"S39","H7"
"S39","H8"
"S40","H3"
"S41","H3"
"S42","H3"
"S43","H3"
"S43","H11"
"S43","H12"
"S44","H4"
"S45","H3"
"S46","H3"
"S46","H4"
"S47","H5"
"S47","H9"
"S47","H10"
"S48","H3"
"S48","H4"
"S49","H3"
"S49","H4"
"S50","H3"
"S50","H7"
"S50","H8"
"S50","H10"
"S51","H4"
"S52","H3"
"S52","H6"
"S52","H11"
"S53","H3"
"S53","H6"
"S53","H11"
"S54","H4"
"S54","H7"
"S54","H8"
"S54","H9"
"S54","H11"
"S54","H12"
"S55","H4"
"S55","H7"
"S55","H8"
"S55","H9"
"S55","H11"
"S55","H12"
"S56","H4"
"S57","H4"
"S58","H4"
