"symbiont","host"
"S8","H2"
"S8","H6"
"S8","H10"
"S9","H2"
"S9","H6"
"S11","H5"
"S12","H3"
"S12","H5"
"S12","H8"
"S13","H3"
"S14","H5"
"S14","H8"
"S16","H2"
"S16","H5"
"S16","H6"
"S17","H2"
"S17","H5"
"S18","H5"
"S19","H6"
"S19","H8"
"S19","H9"
"S19","H10"
"S19","H11"
"S20","H2"
"S20","H5"
"S20","H6"
"S22","H1"
"S23","H1"
"S25","H2"
"S25","H6"
"S25","H8"
"S25","H9"
"S26","H1"
"S27","H2"
"S27","H6"
"S27","H8"
"S29","H1"
"S29","H3"
"S29","H5"
"S29","H8"
"S30","H6"
"S32","H6"
"S33","H2"
"S33","H5"
"S33","H6"
"S34","H10"
"S34","H11"
"S35","H1"
"S35","H5"
"S35","H6"
"S35","H9"
"S35","H10"
"S36","H1"
"S36","H5"
"S36","H6"
"S36","H9"
"S36","H10"
"S36","H11"
"S37","H1"
"S38","H11"
"S39","H1"
"S40","H10"
"S41","H3"
"S41","H5"
"S42","H6"
"S43","H10"
"S44","H6"
"S45","H6"
"S46","H6"
"S47","H1"
"S48","H3"
"S48","H5"
"S49","H1"
"S49","H3"
"S49","H5"
"S50","H1"
"S50","H3"
"S50","H5"
"S50","H6"
"S51","H1"
"S52","H6"
"S53","H2"
