"symbiont","host"
"S7","H2"
"S9","H2"
"S10","H3"
"S10","H4"
"S10","H5"
"S10","H8"
"S10","H9"
"S11","H3"
"S11","H4"
"S11","H5"
"S11","H7"
"S11","H8"
"S11","H9"
"S11","H10"
"S11","H11"
"S12","H2"
"S12","H3"
"S12","H4"
"S12","H7"
"S12","H9"
"S13","H2"
"S13","H3"
"S13","H4"
"S13","H5"
"S13","H7"
"S13","H9"
"S14","H2"
"S14","H3"
"S14","H4"
"S14","H5"
"S14","H8"
"S14","H9"
"S15","H2"
"S15","H7"
"S15","H9"
"S17","H3"
"S17","H4"
"S17","H5"
"S17","H8"
"S17","H10"
"S18","H7"
"S18","H8"
"S18","H9"
"S19","H2"
"S20","H2"
"S20","H8"
"S22","H2"
"S23","H2"
"S24","H2"
"S24","H7"
"S24","H9"
"S25","H2"
"S25","H7"
"S25","H9"
"S26","H2"
"S27","H2"
"S27","H3"
"S28","H2"
"S29","H2"
"S30","H2"
"S30","H8"
"S30","H9"
"S31","H2"
"S31","H8"
"S31","H9"
"S32","H2"
"S32","H3"
"S32","H4"
"S32","H5"
"S32","H7"
"S32","H8"
"S32","H9"
"S33","H2"
"S33","H3"
"S33","H4"
"S33","H5"
"S33","H7"
"S33","H8"
"S33","H9"
"S34","H3"
"S34","H4"
"S34","H8"
"S34","H9"
"S35","H3"
"S35","H4"
"S35","H8"
"S35","H9"
