"symbiont","host"
"S5","H14"
"S5","H15"
"S5","H16"
"S5","H19"
"S5","H20"
"S5","H21"
"S5","H22"
"S15","H4"
"S16","H2"
"S16","H4"
"S16","H10"
"S18","H10"
"S18","H21"
"S21","H5"
"S21","H6"
"S21","H21"
"S21","H25"
"S21","H26"
"S23","H13"
"S25","H2"
"S27","H2"
"S28","H13"
"S29","H13"
"S29","H25"
"S29","H26"
"S32","H2"
"S32","H5"
"S32","H8"
"S32","H13"
"S32","H17"
"S32","H21"
"S32","H22"
"S33","H2"
"S33","H5"
"S33","H10"
"S33","H12"
"S33","H13"
"S33","H23"
"S33","H25"
"S33","H26"
"S34","H4"
"S34","H10"
"S34","H13"
"S34","H22"
"S34","H25"
"S34","H26"
"S35","H2"
"S35","H10"
"S35","H15"
"S35","H16"
"S35","H19"
"S35","H20"
"S37","H4"
"S37","H10"
"S37","H13"
"S37","H21"
"S37","H22"
"S37","H26"
"S38","H4"
"S38","H10"
"S38","H13"
"S38","H21"
"S38","H22"
"S38","H25"
"S39","H21"
"S39","H22"
"S40","H4"
"S40","H10"
"S41","H2"
"S41","H14"
"S41","H15"
"S41","H16"
"S41","H19"
"S41","H21"
"S41","H22"
"S42","H5"
"S42","H8"
"S42","H13"
"S42","H17"
"S42","H21"
"S42","H25"
"S43","H2"
"S45","H2"
"S46","H2"
"S47","H5"
"S47","H12"
"S47","H18"
"S47","H21"
"S47","H25"
"S47","H26"
"S48","H4"
"S49","H2"
"S50","H2"
"S50","H4"
"S50","H10"
"S50","H15"
"S50","H16"
"S51","H2"
"S51","H4"
"S51","H10"
"S51","H15"
"S51","H16"
"S51","H19"
"S53","H2"
"S54","H2"
"S54","H4"
"S54","H14"
"S54","H15"
"S54","H16"
"S54","H19"
"S54","H21"
"S54","H22"
"S55","H2"
"S55","H4"
"S55","H14"
"S55","H15"
"S55","H16"
"S55","H19"
"S55","H21"
"S56","H2"
"S57","H4"
"S58","H4"
"S58","H10"
"S58","H13"
"S58","H21"
"S58","H22"
"S58","H25"
"S58","H26"
"S60","H4"
"S61","H2"
"S62","H2"
"S62","H4"
"S62","H5"
"S62","H6"
"S62","H13"
"S62","H18"
"S62","H22"
"S62","H26"
"S63","H21"
"S63","H22"
"S64","H4"
"S65","H2"
"S65","H4"
"S66","H4"
"S67","H4"
"S68","H14"
"S68","H15"
"S68","H16"
"S69","H14"
"S69","H15"
"S69","H16"
"S70","H2"
"S71","H2"
"S72","H2"
"S72","H10"
"S72","H14"
"S72","H15"
"S72","H20"
"S72","H21"
"S72","H22"
"S73","H2"
"S74","H2"
"S74","H4"
"S75","H4"
"S75","H10"
"S75","H13"
"S75","H21"
"S75","H22"
"S75","H25"
"S75","H26"
"S76","H2"
"S76","H4"
"S77","H4"
"S77","H10"
"S78","H2"
"S79","H2"
"S79","H4"
"S80","H2"
"S80","H10"
"S80","H14"
"S80","H15"
"S80","H20"
"S80","H21"
"S81","H2"
"S81","H10"
"S81","H14"
"S81","H15"
"S81","H20"
"S81","H21"
"S82","H2"
"S82","H5"
"S82","H6"
"S82","H13"
"S82","H18"
"S82","H21"
"S82","H22"
"S82","H25"
"S82","H26"
"S83","H4"
"S84","H12"
"S84","H23"
"S84","H25"
"S85","H2"
"S85","H5"
"S85","H10"
"S85","H13"
"S85","H24"
"S86","H2"
"S87","H2"
"S87","H4"
"S88","H2"
"S88","H4"
"S89","H2"
"S89","H4"
"S90","H4"
"S90","H10"
"S91","H4"
"S91","H10"
"S92","H2"
"S92","H4"
"S92","H5"
"S92","H6"
"S92","H13"
"S92","H18"
"S92","H21"
"S92","H25"
"S93","H2"
"S93","H4"
"S93","H5"
"S93","H6"
"S93","H13"
"S93","H18"
"S93","H21"
"S93","H25"
