"symbiont","host"
"S6","H1"
"S12","H1"
"S13","H15"
"S18","H1"
"S18","H3"
"S18","H4"
"S18","H14"
"S19","H1"
"S21","H14"
"S21","H17"
"S21","H18"
"S21","H19"
"S23","H1"
"S24","H1"
"S24","H14"
"S24","H16"
"S24","H18"
"S24","H19"
"S26","H14"
"S27","H17"
"S27","H18"
"S27","H19"
"S28","H3"
"S30","H16"
"S30","H17"
"S32","H1"
"S34","H1"
"S34","H3"
"S36","H1"
"S37","H13"
"S37","H15"
"S37","H16"
"S37","H17"
"S37","H20"
"S37","H21"
"S37","H23"
"S37","H24"
"S38","H3"
"S38","H13"
"S38","H15"
"S38","H16"
"S38","H20"
"S39","H1"
"S42","H3"
"S43","H1"
"S43","H14"
"S44","H1"
"S44","H14"
"S45","H1"
"S45","H14"
"S46","H1"
"S47","H1"
"S50","H1"
"S51","H1"
"S52","H16"
"S52","H17"
"S52","H18"
"S53","H16"
"S53","H17"
"S53","H18"
"S55","H3"
"S56","H3"
"S58","H1"
"S58","H3"
"S59","H1"
"S59","H14"
"S60","H1"
"S60","H3"
"S60","H14"
"S61","H14"
"S61","H16"
"S61","H17"
"S61","H18"
"S62","H3"
"S64","H1"
"S64","H14"
"S65","H3"
"S66","H3"
"S67","H3"
"S69","H3"
"S70","H3"
"S71","H3"
"S72","H3"
"S73","H3"
"S73","H14"
"S74","H16"
"S74","H17"
"S74","H18"
"S75","H3"
"S75","H16"
"S75","H17"
"S75","H18"
"S76","H1"
"S77","H1"
"S77","H3"
"S78","H13"
"S78","H26"
"S78","H27"
"S78","H28"
"S78","H29"
"S79","H3"
"S79","H13"
"S79","H27"
"S79","H28"
"S79","H29"
"S80","H14"
"S81","H3"
"S81","H14"
"S82","H3"
"S83","H14"
"S83","H18"
"S84","H3"
"S84","H14"
"S84","H18"
