"symbiont","host"
"S4","H1"
"S4","H2"
"S4","H3"
"S4","H5"
"S4","H7"
"S4","H8"
"S5","H6"
"S5","H7"
"S5","H8"
"S6","H2"
"S6","H3"
"S6","H6"
"S6","H7"
"S7","H1"
"S7","H2"
"S7","H3"
"S7","H7"
"S7","H8"
"S7","H9"
"S7","H11"
"S7","H13"
"S8","H1"
"S8","H2"
"S8","H3"
"S8","H6"
"S8","H8"
"S8","H9"
"S8","H12"
"S8","H13"
"S9","H8"
"S11","H3"
"S12","H2"
"S12","H3"
"S12","H5"
"S12","H7"
"S12","H8"
"S14","H1"
"S14","H2"
"S14","H5"
"S14","H7"
"S14","H8"
"S16","H1"
"S16","H3"
"S16","H5"
"S16","H7"
"S16","H8"
"S16","H10"
"S16","H11"
"S16","H12"
"S17","H1"
"S17","H2"
"S17","H3"
"S17","H6"
"S17","H7"
"S17","H8"
"S17","H13"
"S18","H1"
"S18","H2"
"S18","H3"
"S18","H8"
"S19","H7"
"S20","H8"
"S21","H2"
"S21","H3"
"S21","H7"
"S21","H8"
"S23","H2"
"S23","H3"
"S23","H5"
"S23","H6"
"S23","H7"
"S23","H8"
"S25","H1"
"S25","H2"
"S25","H3"
"S25","H5"
"S25","H6"
"S25","H7"
"S25","H13"
"S26","H1"
"S26","H2"
"S26","H5"
"S26","H8"
"S26","H12"
"S26","H13"
"S27","H3"
"S27","H6"
"S27","H7"
"S27","H9"
"S27","H10"
"S27","H12"
"S27","H13"
"S28","H2"
"S28","H3"
"S28","H6"
"S28","H8"
"S29","H7"
"S31","H2"
"S31","H5"
"S31","H7"
"S31","H8"
"S32","H1"
"S33","H7"
"S33","H8"
"S34","H7"
"S34","H8"
"S35","H2"
"S35","H3"
"S35","H6"
"S35","H8"
"S36","H1"
