"symbiont","host"
"S4","H1"
"S4","H2"
"S4","H3"
"S4","H4"
"S4","H5"
"S4","H6"
"S4","H8"
"S4","H9"
"S5","H3"
"S5","H6"
"S6","H1"
"S6","H3"
"S6","H4"
"S6","H6"
"S7","H1"
"S7","H3"
"S7","H4"
"S7","H5"
"S7","H7"
"S7","H8"
"S7","H9"
"S7","H10"
"S8","H3"
"S8","H4"
"S8","H5"
"S8","H6"
"S9","H3"
"S9","H4"
"S9","H6"
"S11","H6"
"S12","H1"
"S12","H4"
"S12","H5"
"S12","H6"
"S13","H1"
"S13","H4"
"S13","H5"
"S14","H1"
"S14","H3"
"S14","H4"
"S14","H6"
"S15","H2"
"S15","H5"
"S15","H8"
"S16","H2"
"S16","H6"
"S16","H7"
"S16","H8"
"S17","H2"
"S17","H6"
"S17","H7"
"S17","H8"
"S18","H1"
"S18","H6"
"S18","H8"
"S19","H1"
"S19","H6"
"S19","H8"
"S20","H2"
"S20","H5"
"S20","H8"
"S21","H2"
"S21","H5"
"S21","H8"
"S23","H2"
"S23","H3"
"S23","H4"
"S23","H5"
"S23","H6"
"S23","H7"
"S23","H8"
"S24","H2"
"S24","H5"
"S24","H7"
"S24","H8"
"S25","H2"
"S26","H1"
"S27","H1"
"S27","H4"
"S27","H5"
"S27","H6"
"S27","H7"
"S27","H8"
"S27","H9"
"S27","H10"
"S28","H1"
"S28","H2"
"S28","H4"
"S28","H5"
"S28","H6"
"S28","H7"
"S28","H8"
"S28","H9"
"S28","H10"
"S29","H1"
"S29","H3"
"S29","H6"
"S30","H1"
"S30","H3"
"S30","H6"
"S31","H1"
"S31","H2"
"S31","H3"
"S31","H4"
"S31","H6"
"S32","H1"
"S32","H2"
"S32","H3"
"S32","H4"
"S32","H6"
"S33","H1"
"S33","H2"
"S33","H3"
"S33","H4"
"S33","H5"
"S33","H6"
"S34","H1"
"S34","H2"
"S34","H3"
"S34","H4"
"S34","H5"
"S34","H6"
