"symbiont","host"
"S1","H4"
"S1","H5"
"S1","H6"
"S1","H7"
"S1","H10"
"S1","H11"
"S1","H12"
"S2","H9"
"S3","H10"
"S6","H1"
"S6","H3"
"S6","H6"
"S6","H7"
"S6","H8"
"S6","H9"
"S7","H1"
"S7","H2"
"S7","H6"
"S7","H8"
"S7","H9"
"S7","H10"
"S8","H12"
"S12","H10"
"S13","H10"
"S13","H11"
"S14","H1"
"S14","H7"
"S17","H2"
"S17","H3"
"S17","H8"
"S18","H1"
"S18","H4"
"S18","H5"
"S18","H6"
"S18","H10"
"S18","H12"
"S19","H1"
"S19","H4"
"S19","H5"
"S19","H6"
"S19","H12"
"S20","H1"
"S20","H4"
"S20","H5"
"S20","H6"
"S20","H11"
"S20","H12"
"S21","H1"
"S21","H4"
"S21","H5"
"S21","H6"
"S21","H11"
"S21","H12"
"S22","H1"
"S22","H6"
"S22","H7"
"S23","H1"
"S24","H4"
"S24","H5"
"S24","H10"
"S25","H2"
"S25","H4"
"S25","H5"
"S25","H10"
"S26","H2"
"S26","H3"
"S26","H9"
"S27","H2"
