"symbiont","host"
"S3","H1"
"S4","H1"
"S6","H1"
"S7","H1"
"S7","H5"
"S7","H10"
"S8","H1"
"S8","H5"
"S8","H9"
"S8","H10"
"S9","H1"
"S9","H7"
"S9","H8"
"S9","H9"
"S9","H10"
"S9","H11"
"S9","H12"
"S13","H1"
"S13","H5"
"S14","H9"
"S16","H1"
"S18","H5"
"S18","H7"
"S20","H1"
"S20","H9"
"S20","H10"
"S21","H1"
"S21","H9"
"S21","H10"
"S22","H1"
"S22","H5"
"S22","H9"
"S23","H1"
"S23","H8"
"S24","H1"
"S24","H8"
"S25","H5"
"S25","H7"
"S25","H8"
"S25","H10"
"S26","H1"
"S26","H5"
"S26","H9"
"S27","H1"
"S27","H5"
"S27","H10"
"S28","H5"
"S28","H8"
"S28","H12"
"S29","H5"
"S30","H5"
"S30","H7"
"S30","H8"
"S30","H9"
"S30","H10"
"S31","H5"
"S31","H7"
"S31","H8"
"S31","H9"
"S31","H10"
"S32","H5"
"S32","H7"
"S32","H8"
"S32","H9"
"S32","H10"
