"symbiont","host"
"S7","H7"
"S7","H8"
"S7","H27"
"S7","H28"
"S11","H11"
"S11","H18"
"S11","H19"
"S11","H22"
"S11","H31"
"S11","H32"
"S11","H39"
"S11","H40"
"S16","H26"
"S21","H25"
"S26","H10"
"S26","H13"
"S26","H15"
"S26","H18"
"S26","H19"
"S26","H23"
"S26","H26"
"S26","H39"
"S33","H25"
"S33","H26"
"S34","H25"
"S34","H26"
"S37","H7"
"S37","H16"
"S37","H20"
"S37","H25"
"S37","H26"
"S37","H38"
"S37","H41"
"S37","H42"
"S39","H41"
"S39","H42"
"S42","H25"
"S42","H26"
"S44","H7"
"S44","H16"
"S44","H27"
"S44","H28"
"S45","H7"
"S45","H16"
"S45","H41"
"S48","H25"
"S48","H26"
"S49","H13"
"S49","H25"
"S49","H26"
"S49","H39"
"S49","H40"
"S54","H10"
"S54","H15"
"S54","H20"
"S54","H22"
"S54","H31"
"S54","H32"
"S54","H35"
"S54","H36"
"S55","H25"
"S55","H26"
"S59","H25"
"S60","H25"
"S60","H26"
"S63","H26"
"S68","H7"
"S68","H11"
"S68","H18"
"S68","H19"
"S68","H34"
"S68","H37"
"S68","H38"
"S68","H41"
"S68","H42"
"S71","H26"
"S75","H7"
"S75","H8"
"S75","H16"
"S75","H26"
"S75","H27"
"S75","H40"
"S75","H41"
"S75","H42"
"S76","H7"
"S76","H8"
"S76","H16"
"S76","H25"
"S76","H26"
"S76","H27"
"S76","H28"
"S76","H40"
"S76","H41"
"S76","H42"
"S77","H42"
"S78","H10"
"S78","H11"
"S78","H13"
"S78","H15"
"S78","H18"
"S78","H19"
"S78","H35"
"S78","H36"
"S78","H39"
"S78","H40"
"S79","H41"
"S80","H13"
"S80","H25"
"S80","H26"
"S80","H39"
"S81","H7"
"S81","H8"
"S81","H16"
"S81","H28"
"S82","H25"
"S82","H26"
"S83","H42"
"S84","H41"
"S84","H42"
"S85","H30"
"S85","H34"
"S85","H37"
"S85","H41"
"S85","H42"
"S86","H25"
"S86","H26"
"S86","H41"
"S86","H42"
"S87","H7"
"S87","H8"
"S87","H16"
"S87","H28"
"S88","H26"
"S88","H41"
"S90","H13"
"S90","H20"
"S90","H22"
"S90","H32"
"S91","H22"
"S91","H31"
"S92","H22"
"S92","H31"
"S92","H32"
"S93","H7"
"S93","H8"
"S93","H16"
"S93","H27"
"S93","H28"
"S94","H8"
"S96","H10"
"S96","H20"
"S96","H22"
"S96","H26"
"S96","H31"
"S96","H35"
"S99","H29"
"S99","H30"
"S99","H34"
"S99","H38"
"S100","H39"
"S100","H40"
"S101","H13"
"S101","H15"
"S101","H16"
"S101","H25"
"S101","H26"
"S101","H27"
"S101","H28"
"S101","H36"
"S103","H25"
"S103","H26"
"S106","H10"
"S106","H20"
"S106","H22"
"S106","H26"
"S106","H32"
"S106","H35"
"S107","H7"
"S107","H8"
"S107","H16"
"S107","H27"
"S107","H28"
"S108","H7"
"S108","H25"
"S108","H26"
"S108","H41"
"S108","H42"
"S109","H39"
"S109","H40"
"S110","H41"
"S111","H25"
"S111","H26"
"S112","H25"
"S112","H26"
"S112","H39"
"S112","H40"
"S113","H25"
"S113","H42"
"S114","H40"
"S115","H7"
"S115","H8"
"S115","H10"
"S115","H11"
"S115","H16"
"S115","H18"
"S115","H19"
"S115","H25"
"S115","H26"
"S115","H27"
"S115","H40"
"S116","H7"
"S116","H8"
"S116","H10"
"S116","H11"
"S116","H16"
"S116","H18"
"S116","H19"
"S116","H25"
"S116","H26"
"S116","H27"
"S116","H39"
"S116","H40"
"S116","H41"
"S117","H10"
"S117","H20"
"S117","H22"
"S117","H32"
"S117","H35"
"S117","H36"
"S118","H39"
"S118","H40"
"S119","H8"
"S119","H28"
"S120","H8"
"S120","H28"
"S120","H39"
"S121","H26"
"S122","H39"
"S122","H40"
"S123","H7"
"S123","H8"
"S124","H7"
"S124","H8"
"S124","H39"
"S124","H40"
"S125","H39"
"S126","H40"
"S127","H39"
"S127","H40"
"S128","H39"
"S128","H40"
"S129","H41"
"S129","H42"
"S130","H42"
"S131","H25"
"S132","H25"
"S132","H39"
"S132","H40"
"S133","H25"
"S134","H40"
"S135","H25"
"S135","H26"
"S137","H10"
"S137","H11"
"S137","H13"
"S137","H20"
"S137","H23"
"S137","H40"
"S138","H10"
"S138","H11"
"S138","H13"
"S138","H20"
"S138","H23"
"S138","H40"
"S139","H10"
"S139","H11"
"S139","H13"
"S139","H15"
"S139","H18"
"S139","H19"
"S139","H35"
"S139","H36"
"S139","H39"
"S139","H40"
"S139","H41"
"S140","H7"
"S140","H10"
"S140","H11"
"S140","H13"
"S140","H15"
"S140","H18"
"S140","H19"
"S140","H35"
"S140","H36"
"S140","H39"
"S140","H40"
"S140","H41"
"S141","H39"
"S141","H40"
"S142","H8"
"S142","H39"
"S142","H40"
"S143","H7"
"S143","H8"
"S143","H16"
"S143","H27"
"S143","H28"
"S144","H7"
"S144","H8"
"S144","H16"
"S144","H27"
"S144","H28"
