"symbiont","host"
"S9","H12"
"S11","H2"
"S11","H3"
"S11","H5"
"S11","H7"
"S11","H11"
"S13","H3"
"S13","H7"
"S13","H11"
"S13","H15"
"S15","H25"
"S15","H26"
"S18","H1"
"S18","H2"
"S18","H3"
"S18","H5"
"S18","H13"
"S18","H16"
"S18","H17"
"S18","H18"
"S18","H19"
"S18","H20"
"S18","H21"
"S18","H22"
"S18","H25"
"S18","H26"
"S19","H1"
"S19","H2"
"S19","H3"
"S19","H5"
"S19","H13"
"S19","H22"
"S19","H25"
"S19","H26"
"S20","H1"
"S20","H2"
"S20","H3"
"S20","H16"
"S20","H17"
"S20","H18"
"S20","H19"
"S20","H20"
"S20","H21"
"S20","H22"
"S20","H25"
"S23","H1"
"S23","H5"
"S23","H7"
"S23","H9"
"S23","H11"
"S23","H14"
"S23","H15"
"S24","H13"
"S25","H1"
"S25","H2"
"S25","H3"
"S25","H5"
"S25","H12"
"S25","H13"
"S25","H25"
"S26","H16"
"S26","H17"
"S27","H12"
"S27","H16"
"S27","H17"
"S28","H1"
"S28","H12"
"S29","H1"
"S29","H2"
"S29","H3"
"S29","H5"
"S29","H10"
"S29","H12"
"S29","H18"
"S29","H19"
"S29","H22"
"S30","H13"
"S30","H22"
"S30","H25"
"S30","H26"
"S31","H13"
"S33","H2"
"S33","H3"
"S33","H5"
"S33","H7"
"S33","H8"
"S33","H9"
"S33","H10"
"S33","H18"
"S34","H1"
"S34","H2"
"S34","H3"
"S34","H5"
"S34","H7"
"S34","H8"
"S34","H9"
"S34","H10"
"S35","H1"
"S35","H13"
"S35","H22"
"S36","H12"
"S36","H13"
"S36","H17"
"S36","H22"
"S36","H23"
"S36","H26"
"S37","H18"
"S37","H19"
"S37","H21"
"S39","H3"
"S39","H10"
"S39","H14"
"S39","H15"
"S40","H1"
"S41","H2"
"S41","H3"
"S41","H11"
"S41","H12"
"S41","H14"
"S41","H15"
"S41","H17"
"S41","H19"
"S41","H22"
"S42","H1"
"S42","H5"
"S42","H7"
"S42","H11"
"S42","H14"
"S42","H15"
"S43","H1"
"S44","H16"
"S44","H17"
"S44","H22"
"S44","H24"
"S44","H25"
"S44","H26"
"S46","H22"
"S46","H26"
"S47","H1"
"S48","H1"
"S48","H5"
"S48","H12"
"S48","H16"
"S48","H17"
"S50","H1"
"S51","H2"
"S51","H3"
"S51","H11"
"S51","H12"
"S51","H14"
"S51","H15"
"S51","H16"
"S51","H18"
"S51","H19"
"S51","H21"
"S52","H2"
"S52","H3"
"S52","H11"
"S52","H15"
"S52","H16"
"S52","H18"
"S52","H19"
"S52","H20"
"S53","H2"
"S53","H3"
"S53","H12"
"S53","H14"
"S53","H15"
"S53","H17"
"S53","H19"
"S54","H2"
"S54","H3"
"S54","H14"
"S54","H15"
"S54","H16"
"S54","H19"
"S55","H1"
"S55","H3"
"S55","H5"
"S55","H7"
"S55","H8"
"S55","H9"
"S55","H10"
"S55","H11"
"S55","H12"
"S55","H16"
"S55","H17"
"S55","H18"
"S55","H19"
"S55","H20"
"S55","H21"
"S55","H22"
"S55","H25"
"S55","H26"
"S57","H1"
"S58","H1"
"S58","H13"
"S58","H22"
"S58","H26"
"S59","H5"
"S59","H12"
"S59","H17"
"S60","H5"
"S60","H12"
"S60","H17"
"S61","H18"
"S61","H19"
"S61","H20"
"S62","H1"
"S63","H2"
"S63","H3"
"S63","H5"
"S63","H11"
"S63","H12"
"S63","H14"
"S63","H16"
"S63","H17"
"S64","H2"
"S64","H3"
"S64","H5"
"S64","H11"
"S64","H12"
"S64","H14"
"S64","H15"
"S64","H16"
"S64","H17"
"S65","H22"
"S65","H25"
"S66","H22"
"S66","H26"
"S67","H3"
"S68","H2"
"S68","H3"
"S69","H1"
"S70","H1"
