"symbiont","host"
"S8","H4"
"S8","H12"
"S8","H18"
"S8","H21"
"S8","H22"
"S11","H13"
"S11","H18"
"S11","H21"
"S11","H22"
"S12","H4"
"S12","H12"
"S12","H13"
"S12","H17"
"S12","H21"
"S12","H22"
"S14","H4"
"S16","H13"
"S17","H5"
"S17","H13"
"S19","H5"
"S20","H4"
"S21","H4"
"S22","H5"
"S23","H4"
"S23","H13"
"S23","H17"
"S23","H21"
"S23","H22"
"S25","H4"
"S26","H11"
"S27","H5"
"S28","H4"
"S28","H5"
"S29","H12"
"S29","H17"
"S30","H5"
"S30","H7"
"S31","H10"
"S31","H15"
"S31","H16"
"S32","H5"
"S33","H4"
"S33","H5"
"S34","H13"
"S34","H18"
"S35","H5"
"S36","H5"
"S37","H12"
"S37","H18"
"S38","H5"
"S38","H12"
"S38","H18"
"S39","H20"
"S40","H5"
"S41","H5"
"S42","H5"
"S43","H12"
"S43","H13"
"S43","H18"
"S44","H12"
"S44","H13"
"S44","H18"
"S45","H5"
"S45","H7"
"S46","H5"
"S46","H7"
"S47","H5"
"S47","H7"
"S48","H4"
"S49","H4"
"S50","H5"
"S51","H4"
