"symbiont","host"
"S4","H1"
"S4","H3"
"S4","H9"
"S4","H10"
"S4","H12"
"S6","H1"
"S6","H3"
"S6","H4"
"S6","H9"
"S6","H10"
"S7","H1"
"S8","H1"
"S8","H3"
"S8","H11"
"S8","H12"
"S11","H1"
"S11","H3"
"S13","H1"
"S13","H13"
"S14","H1"
"S16","H1"
"S17","H1"
"S18","H1"
"S19","H1"
"S19","H3"
"S20","H1"
"S20","H3"
"S20","H4"
"S20","H10"
"S21","H1"
"S22","H4"
"S23","H1"
"S23","H4"
"S24","H1"
"S24","H11"
"S24","H12"
"S25","H1"
"S25","H3"
"S25","H9"
"S25","H10"
"S25","H12"
"S26","H1"
"S26","H3"
"S26","H9"
"S26","H12"
"S27","H1"
"S27","H3"
"S28","H1"
"S28","H4"
"S28","H6"
"S28","H7"
"S29","H1"
"S29","H4"
"S29","H6"
"S29","H7"
"S30","H1"
"S31","H1"
"S31","H9"
"S32","H3"
"S32","H9"
"S32","H10"
"S32","H11"
"S32","H12"
"S34","H1"
"S34","H3"
"S35","H1"
"S36","H1"
"S37","H1"
"S37","H3"
"S38","H1"
"S39","H3"
"S40","H1"
"S40","H13"
"S41","H3"
"S42","H1"
"S42","H3"
"S43","H3"
