"symbiont","host"
"S10","H1"
"S10","H5"
"S10","H8"
"S10","H9"
"S14","H1"
"S14","H5"
"S14","H6"
"S17","H1"
"S18","H5"
"S18","H9"
"S18","H10"
"S19","H5"
"S20","H1"
"S20","H5"
"S20","H6"
"S21","H1"
"S22","H5"
"S23","H1"
"S24","H1"
"S24","H5"
"S25","H1"
"S26","H1"
"S26","H5"
"S27","H1"
"S27","H5"
"S27","H14"
"S27","H15"
"S28","H1"
"S29","H8"
"S29","H9"
"S29","H10"
"S30","H1"
"S30","H8"
"S30","H9"
"S30","H10"
"S31","H1"
"S31","H5"
"S31","H9"
"S31","H10"
"S32","H1"
"S33","H1"
"S34","H1"
"S34","H5"
"S34","H10"
"S35","H1"
"S35","H5"
"S35","H10"
