"symbiont","host"
"S4","H3"
"S4","H4"
"S4","H11"
"S7","H3"
"S7","H7"
"S9","H4"
"S9","H6"
"S9","H7"
"S9","H13"
"S10","H4"
"S10","H5"
"S10","H8"
"S11","H3"
"S12","H6"
"S12","H7"
"S12","H12"
"S13","H7"
"S13","H11"
"S13","H12"
"S13","H13"
"S14","H10"
"S14","H11"
"S14","H13"
"S15","H6"
"S15","H7"
"S15","H10"
"S15","H11"
"S15","H12"
"S15","H13"
"S16","H3"
"S16","H6"
"S16","H11"
"S16","H13"
"S17","H7"
"S17","H12"
"S18","H4"
"S18","H8"
"S19","H3"
"S19","H4"
"S19","H8"
"S20","H4"
"S20","H6"
"S20","H7"
"S20","H11"
"S20","H12"
"S20","H13"
"S21","H6"
"S21","H7"
"S21","H13"
"S22","H6"
"S22","H7"
"S22","H12"
"S22","H13"
"S23","H3"
"S24","H3"
"S25","H10"
"S25","H11"
"S26","H10"
"S26","H11"
"S27","H13"
"S28","H10"
"S28","H11"
"S28","H12"
"S28","H13"
"S29","H11"
"S29","H12"
"S29","H13"
"S30","H10"
"S30","H12"
"S30","H13"
"S31","H4"
"S31","H6"
"S31","H7"
"S31","H13"
"S32","H3"
"S33","H3"
"S34","H3"
"S34","H10"
"S34","H11"
"S34","H12"
"S34","H13"
"S35","H4"
