"symbiont","host"
"S17","H7"
"S17","H14"
"S17","H16"
"S17","H23"
"S18","H14"
"S19","H15"
"S19","H16"
"S20","H19"
"S21","H1"
"S21","H14"
"S21","H16"
"S22","H1"
"S24","H1"
"S25","H1"
"S27","H14"
"S27","H16"
"S30","H7"
"S30","H14"
"S30","H23"
"S31","H1"
"S32","H1"
"S33","H1"
"S33","H7"
"S33","H14"
"S33","H15"
"S33","H16"
"S35","H1"
"S35","H14"
"S35","H15"
"S35","H16"
"S36","H1"
"S36","H7"
"S36","H14"
"S36","H16"
"S37","H1"
"S37","H7"
"S37","H14"
"S37","H16"
"S38","H1"
"S38","H10"
"S40","H1"
"S40","H7"
"S40","H14"
"S41","H10"
"S42","H20"
"S42","H21"
"S43","H3"
"S44","H3"
"S45","H1"
"S46","H1"
"S47","H1"
"S48","H1"
"S48","H7"
"S48","H16"
"S48","H23"
"S49","H7"
"S49","H16"
"S49","H22"
"S50","H3"
"S51","H1"
"S52","H1"
"S52","H3"
"S53","H10"
"S54","H3"
"S54","H10"
"S55","H1"
"S56","H1"
"S57","H3"
"S58","H7"
"S58","H14"
"S58","H15"
"S58","H22"
"S59","H1"
"S59","H7"
"S59","H14"
"S59","H15"
"S59","H22"
"S60","H14"
"S60","H15"
"S60","H22"
"S61","H3"
"S62","H1"
"S62","H7"
"S62","H14"
"S62","H15"
"S62","H16"
"S62","H23"
"S63","H1"
"S63","H7"
"S63","H14"
"S63","H15"
"S63","H16"
"S63","H23"
"S64","H1"
"S65","H1"
"S66","H1"
"S66","H7"
"S66","H14"
"S67","H1"
"S67","H7"
"S67","H14"
"S68","H3"
"S69","H3"
