"symbiont","host"
"S5","H2"
"S5","H4"
"S5","H5"
"S5","H6"
"S5","H7"
"S5","H8"
"S5","H9"
"S7","H4"
"S10","H4"
"S10","H7"
"S10","H8"
"S11","H4"
"S11","H7"
"S11","H9"
"S12","H4"
"S12","H9"
"S13","H2"
"S13","H5"
"S13","H6"
"S13","H7"
"S13","H9"
"S16","H2"
"S16","H7"
"S16","H9"
"S18","H4"
"S19","H2"
"S19","H5"
"S19","H6"
"S20","H2"
"S20","H5"
"S20","H6"
"S21","H2"
"S21","H6"
"S21","H7"
"S21","H8"
"S21","H9"
"S22","H5"
"S22","H7"
"S22","H8"
"S22","H9"
"S24","H2"
"S26","H2"
"S27","H7"
"S27","H8"
"S27","H9"
"S29","H8"
"S29","H9"
"S30","H8"
"S31","H7"
"S32","H5"
"S32","H6"
"S32","H7"
"S32","H8"
"S32","H9"
"S33","H5"
"S33","H6"
"S33","H7"
"S33","H8"
"S33","H9"
"S34","H2"
"S34","H5"
"S34","H6"
"S34","H7"
"S34","H9"
"S35","H2"
"S35","H5"
"S35","H6"
"S35","H7"
"S35","H9"
"S36","H7"
"S37","H7"
"S39","H4"
"S40","H4"
"S41","H4"
"S42","H6"
"S42","H7"
"S42","H8"
"S43","H6"
"S43","H7"
"S43","H8"
