"symbiont","host"
"S5","H1"
"S6","H1"
"S7","H1"
"S7","H5"
"S7","H8"
"S8","H1"
"S8","H2"
"S8","H4"
"S8","H5"
"S8","H6"
"S8","H7"
"S8","H8"
"S9","H8"
"S10","H2"
"S10","H3"
"S10","H4"
"S11","H2"
"S12","H2"
"S13","H1"
"S13","H2"
"S13","H5"
"S13","H6"
"S13","H8"
"S13","H9"
"S14","H1"
"S15","H1"
"S16","H1"
"S16","H3"
"S16","H7"
"S17","H1"
"S18","H1"
"S19","H1"
"S20","H2"
"S20","H6"
"S20","H7"
"S21","H2"
"S21","H6"
"S21","H7"
"S22","H1"
"S23","H1"
"S24","H1"
"S24","H2"
"S24","H5"
"S24","H6"
"S24","H7"
"S24","H8"
"S25","H1"
"S25","H2"
"S25","H5"
"S25","H6"
"S25","H7"
"S25","H8"
