"symbiont","host"
"S4","H2"
"S4","H6"
"S4","H7"
"S4","H9"
"S4","H13"
"S5","H4"
"S5","H8"
"S5","H10"
"S5","H11"
"S5","H12"
"S5","H13"
"S8","H2"
"S8","H4"
"S8","H10"
"S10","H6"
"S16","H6"
"S18","H6"
"S18","H7"
"S19","H2"
"S19","H5"
"S19","H7"
"S19","H9"
"S19","H12"
"S19","H13"
"S20","H2"
"S20","H4"
"S20","H5"
"S20","H6"
"S20","H7"
"S20","H12"
"S20","H13"
"S22","H6"
"S22","H7"
"S23","H2"
"S24","H2"
"S25","H2"
"S27","H2"
"S27","H4"
"S27","H6"
"S27","H7"
"S27","H8"
"S27","H13"
"S28","H6"
"S28","H8"
"S31","H8"
"S33","H8"
"S33","H12"
"S34","H2"
"S34","H4"
"S34","H8"
"S34","H10"
"S35","H9"
"S35","H12"
"S35","H13"
"S36","H8"
"S36","H12"
"S37","H8"
"S37","H13"
"S38","H8"
"S39","H8"
"S39","H13"
"S40","H2"
"S40","H6"
"S40","H7"
"S40","H8"
"S41","H2"
"S41","H6"
"S41","H7"
"S41","H8"
"S41","H12"
"S42","H2"
"S42","H6"
"S42","H7"
"S42","H8"
"S42","H13"
