"symbiont","host"
"S6","H6"
"S6","H10"
"S6","H11"
"S6","H12"
"S6","H14"
"S6","H15"
"S8","H6"
"S8","H11"
"S8","H13"
"S8","H14"
"S8","H15"
"S10","H6"
"S10","H11"
"S10","H15"
"S11","H10"
"S14","H12"
"S14","H13"
"S15","H7"
"S15","H12"
"S15","H13"
"S16","H11"
"S17","H15"
"S18","H6"
"S19","H6"
"S19","H11"
"S19","H15"
"S20","H6"
"S20","H11"
"S20","H12"
"S20","H13"
"S20","H14"
"S20","H15"
"S21","H6"
"S22","H6"
"S22","H7"
"S23","H12"
"S23","H13"
"S24","H7"
"S26","H7"
"S27","H6"
"S27","H11"
"S30","H7"
"S30","H12"
"S30","H13"
"S31","H12"
"S31","H13"
"S32","H7"
"S32","H12"
"S32","H13"
"S33","H6"
"S33","H7"
"S33","H14"
"S34","H6"
"S34","H14"
"S35","H7"
