"symbiont","host"
"S13","H6"
"S16","H3"
"S16","H9"
"S16","H11"
"S16","H13"
"S16","H14"
"S16","H15"
"S19","H6"
"S19","H11"
"S19","H12"
"S21","H3"
"S21","H5"
"S24","H3"
"S24","H5"
"S26","H6"
"S26","H13"
"S27","H5"
"S29","H3"
"S29","H5"
"S29","H7"
"S31","H5"
"S32","H5"
"S32","H6"
"S32","H11"
"S32","H12"
"S32","H13"
"S33","H11"
"S33","H12"
"S33","H16"
"S33","H17"
"S34","H5"
"S35","H6"
"S35","H11"
"S35","H12"
"S37","H3"
"S37","H5"
"S38","H5"
"S38","H6"
"S38","H11"
"S38","H12"
"S38","H13"
"S40","H5"
"S41","H5"
"S42","H5"
"S42","H6"
"S42","H11"
"S42","H12"
"S43","H5"
"S43","H6"
"S43","H11"
"S43","H12"
"S44","H3"
"S46","H3"
"S47","H5"
"S48","H5"
"S48","H6"
"S48","H11"
"S48","H12"
"S49","H5"
"S49","H6"
"S49","H11"
"S49","H12"
"S50","H6"
"S50","H11"
"S50","H12"
"S50","H13"
"S51","H5"
"S52","H3"
"S52","H11"
"S52","H12"
"S52","H13"
"S52","H14"
"S52","H15"
"S54","H5"
"S55","H3"
"S55","H5"
"S55","H11"
"S55","H12"
"S55","H13"
"S55","H14"
"S55","H15"
"S56","H3"
"S57","H3"
"S58","H3"
"S58","H5"
"S59","H5"
"S60","H5"
"S61","H5"
"S62","H5"
