"symbiont","host"
"S5","H6"
"S5","H10"
"S5","H16"
"S5","H18"
"S5","H19"
"S5","H20"
"S7","H5"
"S7","H10"
"S7","H11"
"S7","H13"
"S7","H18"
"S7","H19"
"S7","H20"
"S7","H21"
"S7","H22"
"S7","H23"
"S7","H24"
"S8","H4"
"S8","H6"
"S8","H7"
"S8","H16"
"S8","H17"
"S8","H23"
"S10","H12"
"S10","H13"
"S10","H15"
"S10","H17"
"S10","H23"
"S11","H3"
"S11","H4"
"S11","H9"
"S12","H4"
"S16","H9"
"S16","H13"
"S16","H21"
"S16","H22"
"S17","H21"
"S17","H24"
"S19","H5"
"S19","H9"
"S19","H16"
"S19","H21"
"S20","H5"
"S20","H6"
"S22","H4"
"S22","H9"
"S22","H21"
"S23","H5"
"S23","H6"
"S23","H9"
"S23","H16"
"S23","H18"
"S23","H19"
"S23","H20"
"S23","H23"
"S23","H24"
"S25","H3"
"S26","H4"
"S26","H9"
"S26","H21"
"S26","H22"
"S27","H5"
"S27","H7"
"S27","H8"
"S27","H10"
"S27","H11"
"S27","H12"
"S27","H15"
"S27","H21"
"S28","H3"
"S28","H16"
"S28","H17"
"S28","H23"
"S28","H24"
"S29","H3"
"S29","H4"
"S29","H9"
"S29","H21"
"S30","H5"
"S30","H7"
"S30","H8"
"S30","H9"
"S30","H12"
"S30","H13"
"S30","H14"
"S30","H15"
"S30","H22"
"S31","H5"
"S31","H8"
"S31","H11"
"S31","H12"
"S31","H13"
"S31","H16"
"S31","H17"
"S32","H5"
"S32","H8"
"S32","H10"
"S32","H12"
"S32","H13"
"S32","H16"
"S32","H18"
"S33","H3"
"S33","H5"
"S33","H7"
"S33","H8"
"S33","H9"
"S33","H10"
"S33","H11"
"S33","H12"
"S33","H13"
"S33","H14"
"S33","H15"
"S33","H21"
"S34","H5"
"S34","H9"
"S34","H16"
"S35","H3"
"S35","H5"
"S35","H6"
"S35","H7"
"S35","H9"
"S35","H13"
"S35","H16"
"S35","H21"
"S35","H22"
"S36","H3"
"S36","H5"
"S36","H6"
"S36","H7"
"S36","H13"
"S36","H16"
"S36","H17"
"S36","H21"
"S37","H3"
"S37","H4"
"S37","H5"
"S37","H9"
"S37","H21"
"S37","H22"
"S38","H3"
"S39","H3"
"S39","H5"
"S39","H7"
"S39","H8"
"S39","H9"
"S39","H10"
"S39","H12"
"S39","H13"
"S39","H14"
"S39","H15"
"S39","H19"
"S40","H3"
"S40","H4"
"S40","H9"
"S40","H22"
"S41","H3"
"S43","H4"
"S44","H5"
"S44","H9"
"S44","H16"
"S44","H21"
"S45","H5"
"S45","H9"
"S45","H16"
"S45","H17"
"S45","H21"
"S46","H3"
"S46","H5"
"S46","H7"
"S46","H8"
"S46","H9"
"S46","H11"
"S46","H12"
"S46","H13"
"S46","H14"
"S46","H18"
"S47","H3"
"S47","H5"
"S47","H7"
"S47","H8"
"S47","H9"
"S47","H11"
"S47","H12"
"S47","H13"
"S47","H14"
"S47","H18"
"S47","H20"
"S48","H4"
"S49","H3"
"S50","H3"
"S50","H4"
"S51","H3"
"S51","H4"
"S52","H3"
"S52","H5"
"S52","H6"
"S53","H9"
"S54","H9"
"S55","H9"
"S56","H3"
"S56","H16"
"S56","H17"
"S56","H23"
"S57","H3"
"S57","H16"
"S57","H17"
"S57","H23"
"S57","H24"
"S58","H3"
"S59","H4"
"S60","H3"
"S60","H4"
"S60","H5"
"S60","H10"
"S60","H11"
"S60","H12"
"S60","H13"
"S60","H18"
"S60","H20"
"S61","H3"
"S61","H4"
"S61","H5"
"S61","H10"
"S61","H11"
"S61","H12"
"S61","H13"
"S61","H20"
"S62","H3"
"S63","H4"
"S64","H3"
"S64","H4"
"S64","H5"
"S64","H11"
"S64","H12"
"S64","H14"
"S64","H18"
"S64","H19"
"S64","H20"
"S65","H3"
"S65","H4"
"S65","H5"
"S65","H11"
"S65","H12"
"S65","H14"
"S65","H18"
"S66","H5"
"S66","H7"
"S66","H8"
"S66","H10"
"S66","H11"
"S66","H12"
"S66","H13"
"S66","H18"
"S66","H21"
"S67","H3"
"S67","H5"
"S67","H7"
"S67","H8"
"S67","H10"
"S67","H11"
"S67","H12"
"S67","H13"
"S67","H19"
"S67","H20"
"S67","H21"
"S67","H22"
"S68","H3"
"S68","H5"
"S68","H6"
"S69","H3"
"S70","H3"
"S71","H4"
"S72","H3"
"S72","H4"
"S72","H5"
"S73","H3"
"S73","H4"
"S73","H5"
