"symbiont","host"
"S4","H5"
"S4","H13"
"S5","H3"
"S5","H8"
"S5","H9"
"S5","H10"
"S5","H11"
"S8","H1"
"S8","H12"
"S10","H1"
"S10","H5"
"S11","H1"
"S11","H7"
"S11","H12"
"S12","H1"
"S12","H12"
"S14","H1"
"S14","H3"
"S15","H1"
"S15","H5"
"S15","H7"
"S15","H12"
"S15","H13"
"S16","H1"
"S16","H5"
"S16","H7"
"S16","H12"
"S17","H1"
"S18","H3"
"S19","H1"
"S20","H1"
"S20","H3"
"S21","H1"
"S21","H3"
"S21","H5"
"S21","H7"
"S21","H12"
"S22","H1"
"S22","H3"
"S22","H5"
"S22","H7"
"S22","H12"
"S23","H3"
"S23","H9"
"S23","H11"
"S24","H3"
"S24","H9"
"S24","H11"
"S25","H1"
"S26","H1"
"S26","H3"
