"symbiont","host"
"S6","H5"
"S6","H10"
"S8","H13"
"S9","H13"
"S9","H14"
"S11","H14"
"S15","H13"
"S15","H14"
"S18","H8"
"S18","H12"
"S21","H13"
"S21","H14"
"S23","H8"
"S26","H11"
"S26","H12"
"S26","H13"
"S28","H5"
"S28","H13"
"S28","H14"
"S29","H11"
"S29","H12"
"S29","H14"
"S32","H5"
"S32","H10"
"S32","H14"
"S38","H5"
"S39","H5"
"S40","H5"
"S41","H8"
"S42","H8"
"S43","H15"
"S44","H5"
"S45","H5"
"S46","H13"
"S47","H5"
"S48","H13"
"S48","H14"
"S49","H13"
"S49","H14"
"S50","H13"
"S50","H14"
"S51","H13"
"S51","H14"
"S51","H16"
"S52","H13"
"S53","H13"
"S53","H16"
"S54","H10"
"S55","H7"
"S55","H10"
"S56","H13"
"S56","H14"
"S57","H5"
"S57","H13"
"S57","H14"
"S58","H5"
"S58","H10"
"S58","H13"
"S58","H14"
"S59","H7"
"S60","H5"
"S61","H7"
"S62","H5"
"S62","H10"
"S63","H5"
