"symbiont","host"
"S17","H6"
"S17","H21"
"S24","H19"
"S25","H39"
"S25","H40"
"S26","H39"
"S27","H19"
"S29","H6"
"S30","H21"
"S31","H22"
"S31","H34"
"S31","H45"
"S34","H25"
"S38","H37"
"S39","H6"
"S39","H19"
"S39","H31"
"S40","H6"
"S40","H30"
"S40","H39"
"S40","H40"
"S41","H44"
"S42","H32"
"S43","H6"
"S44","H19"
"S45","H6"
"S45","H19"
"S46","H35"
"S47","H36"
"S48","H4"
"S49","H6"
"S49","H37"
"S50","H19"
"S51","H6"
"S52","H28"
"S53","H6"
"S53","H28"
"S54","H38"
"S54","H41"
"S54","H42"
"S55","H6"
"S56","H30"
"S56","H40"
"S57","H30"
"S57","H40"
