"symbiont","host"
"S10","H10"
"S10","H17"
"S10","H60"
"S10","H61"
"S11","H17"
"S11","H60"
"S15","H29"
"S18","H14"
"S20","H31"
"S22","H18"
"S26","H40"
"S26","H47"
"S26","H48"
"S30","H14"
"S33","H2"
"S33","H16"
"S33","H22"
"S37","H30"
"S38","H56"
"S38","H57"
"S39","H49"
"S39","H50"
"S40","H34"
"S41","H13"
"S41","H24"
"S41","H35"
"S42","H20"
"S42","H38"
"S43","H51"
"S43","H55"
"S44","H57"
"S45","H31"
"S46","H31"
"S47","H25"
"S47","H46"
"S49","H9"
"S51","H2"
"S51","H17"
"S51","H34"
"S51","H60"
"S52","H17"
"S52","H60"
"S53","H36"
"S54","H2"
"S54","H17"
"S54","H34"
"S54","H56"
"S54","H57"
"S54","H60"
"S54","H61"
"S55","H2"
"S55","H17"
"S55","H34"
"S55","H56"
"S55","H57"
"S55","H60"
"S56","H22"
"S56","H43"
"S57","H44"
"S58","H50"
"S59","H49"
"S59","H50"
"S59","H57"
"S61","H46"
"S62","H17"
"S62","H60"
"S62","H61"
"S63","H2"
"S63","H16"
"S63","H22"
"S63","H56"
"S64","H2"
"S64","H16"
"S64","H22"
"S64","H56"
"S65","H32"
"S66","H32"
"S67","H39"
"S67","H53"
"S68","H17"
"S68","H60"
"S68","H61"
"S69","H17"
"S69","H60"
"S70","H52"
"S71","H3"
"S71","H52"
"S72","H2"
"S72","H17"
"S72","H34"
"S72","H56"
"S72","H57"
"S72","H61"
"S73","H2"
"S73","H3"
"S73","H17"
"S73","H34"
"S73","H56"
"S73","H57"
"S73","H61"
"S74","H36"
"S75","H36"
"S76","H26"
"S77","H26"
"S78","H39"
"S78","H56"
"S79","H3"
"S79","H39"
"S79","H56"
