"symbiont","host"
"S10","H10"
"S10","H27"
"S10","H31"
"S12","H23"
"S22","H22"
"S22","H23"
"S23","H13"
"S24","H13"
"S25","H14"
"S26","H22"
"S29","H32"
"S29","H33"
"S30","H15"
"S32","H23"
"S32","H32"
"S32","H33"
"S33","H23"
"S33","H33"
"S34","H20"
"S35","H32"
"S35","H33"
"S36","H11"
"S36","H21"
"S36","H26"
"S37","H19"
"S38","H20"
"S39","H11"
"S39","H21"
"S40","H22"
"S40","H23"
"S40","H32"
"S40","H33"
"S41","H22"
"S41","H23"
"S41","H32"
"S43","H11"
"S43","H21"
"S44","H11"
"S44","H21"
"S46","H19"
"S47","H21"
"S47","H29"
"S49","H19"
"S50","H19"
"S51","H28"
"S52","H28"
"S53","H19"
"S54","H19"
