"symbiont","host"
"S11","H4"
"S11","H14"
"S11","H18"
"S11","H22"
"S11","H23"
"S15","H12"
"S16","H4"
"S16","H22"
"S16","H23"
"S17","H12"
"S19","H13"
"S23","H4"
"S23","H17"
"S26","H16"
"S26","H20"
"S29","H30"
"S30","H16"
"S31","H16"
"S32","H18"
"S32","H23"
"S33","H18"
"S34","H4"
"S34","H5"
"S34","H14"
"S34","H15"
"S34","H24"
"S34","H25"
"S35","H13"
"S36","H12"
"S37","H4"
"S37","H5"
"S37","H7"
"S37","H13"
"S37","H14"
"S38","H21"
"S38","H25"
"S39","H21"
"S40","H21"
"S40","H25"
"S44","H16"
"S48","H16"
"S49","H20"
"S50","H4"
"S50","H5"
"S50","H15"
"S51","H4"
"S51","H18"
"S51","H22"
"S51","H23"
"S52","H4"
"S52","H18"
"S52","H22"
"S53","H16"
"S54","H16"
"S55","H16"
"S58","H4"
"S58","H5"
"S58","H15"
"S59","H4"
"S59","H5"
"S59","H15"
"S62","H28"
"S63","H5"
"S63","H7"
"S63","H15"
