"symbiont","host"
"S1","H19"
"S1","H20"
"S16","H9"
"S17","H6"
"S17","H9"
"S20","H13"
"S21","H14"
"S22","H1"
"S22","H19"
"S22","H20"
"S22","H23"
"S23","H19"
"S23","H20"
"S25","H1"
"S27","H1"
"S28","H20"
"S29","H1"
"S30","H1"
"S30","H19"
"S30","H20"
"S30","H23"
"S31","H6"
"S31","H14"
"S31","H19"
"S32","H6"
"S32","H14"
"S32","H19"
"S32","H20"
"S33","H20"
"S33","H23"
"S34","H20"
"S34","H24"
"S35","H2"
"S36","H2"
"S37","H2"
"S38","H2"
"S39","H19"
"S39","H20"
"S39","H23"
"S40","H19"
"S40","H20"
"S40","H24"
"S41","H6"
"S41","H9"
"S42","H1"
"S42","H6"
"S42","H9"
"S43","H9"
"S43","H23"
"S44","H8"
"S45","H2"
"S45","H8"
"S46","H24"
"S47","H2"
"S47","H24"
