"symbiont","host"
"S10","H27"
"S16","H5"
"S19","H25"
"S20","H30"
"S23","H2"
"S24","H2"
"S24","H13"
"S28","H5"
"S31","H15"
"S32","H14"
"S32","H24"
"S33","H16"
"S33","H24"
"S35","H20"
"S38","H5"
"S38","H17"
"S39","H22"
"S40","H17"
"S40","H24"
"S41","H5"
"S41","H30"
"S42","H24"
"S44","H28"
"S45","H19"
"S46","H14"
"S46","H23"
"S47","H14"
"S47","H23"
"S48","H29"
"S49","H5"
"S50","H2"
"S50","H19"
"S51","H17"
"S51","H24"
"S52","H5"
"S53","H30"
"S54","H30"
"S55","H30"
"S56","H25"
"S57","H25"
"S58","H26"
"S58","H27"
"S59","H5"
"S59","H19"
"S60","H5"
"S61","H17"
"S61","H24"
"S62","H17"
"S62","H24"
"S63","H19"
"S64","H5"
"S65","H5"
"S66","H31"
"S67","H32"
"S68","H2"
"S68","H26"
"S68","H27"
"S69","H2"
"S69","H26"
"S69","H27"
