"symbiont","host"
"S8","H4"
"S9","H22"
"S16","H14"
"S16","H16"
"S18","H4"
"S20","H17"
"S21","H4"
"S21","H17"
"S21","H18"
"S22","H11"
"S22","H14"
"S22","H15"
"S23","H11"
"S23","H12"
"S24","H4"
"S27","H16"
"S28","H17"
"S28","H18"
"S29","H17"
"S29","H18"
"S30","H13"
"S30","H24"
"S31","H6"
"S31","H13"
"S31","H24"
"S32","H10"
"S32","H19"
"S32","H20"
"S33","H4"
"S33","H6"
"S34","H6"
"S36","H6"
"S37","H13"
"S37","H22"
"S37","H24"
"S38","H21"
"S39","H8"
"S41","H22"
"S41","H23"
"S42","H13"
"S42","H24"
"S43","H19"
"S43","H20"
"S44","H19"
"S44","H20"
"S45","H6"
"S45","H13"
"S45","H21"
"S45","H24"
"S46","H6"
"S46","H13"
"S46","H21"
"S46","H24"
