"symbiont","host"
"S13","H32"
"S22","H33"
"S22","H66"
"S22","H82"
"S23","H24"
"S28","H5"
"S29","H59"
"S30","H64"
"S30","H65"
"S31","H25"
"S33","H17"
"S35","H19"
"S35","H70"
"S36","H5"
"S36","H33"
"S37","H5"
"S38","H14"
"S38","H37"
"S41","H33"
"S42","H5"
"S42","H33"
"S42","H66"
"S43","H5"
"S44","H5"
"S47","H30"
"S49","H5"
"S49","H33"
"S49","H66"
"S51","H14"
"S51","H55"
"S51","H56"
"S52","H5"
"S52","H65"
"S57","H5"
"S58","H5"
"S59","H5"
"S60","H5"
"S60","H24"
"S60","H71"
"S61","H64"
"S62","H64"
"S63","H37"
"S63","H65"
"S63","H81"
"S64","H64"
"S65","H64"
"S67","H64"
"S67","H65"
"S69","H41"
"S70","H14"
"S70","H37"
"S71","H14"
"S71","H37"
"S73","H5"
"S73","H56"
"S74","H36"
"S74","H42"
"S75","H43"
"S75","H68"
"S75","H73"
"S76","H5"
"S77","H5"
"S78","H5"
"S79","H71"
"S80","H70"
"S81","H70"
"S82","H46"
"S83","H47"
"S83","H65"
"S85","H51"
"S86","H5"
"S88","H22"
"S89","H22"
"S90","H83"
"S91","H5"
"S92","H64"
"S93","H64"
"S93","H65"
"S94","H57"
"S94","H58"
"S95","H5"
"S97","H59"
"S98","H60"
"S100","H11"
"S101","H5"
"S102","H25"
"S102","H50"
"S103","H5"
"S104","H70"
"S105","H24"
"S105","H71"
"S106","H24"
"S106","H71"
"S107","H37"
"S107","H44"
"S107","H84"
"S108","H54"
"S108","H73"
"S109","H74"
"S110","H36"
"S110","H75"
"S111","H76"
"S112","H64"
"S112","H65"
"S113","H64"
"S113","H65"
"S114","H37"
"S114","H84"
"S114","H85"
"S115","H44"
"S115","H77"
"S116","H78"
"S117","H79"
"S118","H5"
"S119","H5"
"S120","H82"
"S121","H33"
"S121","H83"
"S122","H69"
"S123","H11"
"S123","H69"
