"symbiont","host"
"S10","H15"
"S21","H15"
"S21","H47"
"S22","H24"
"S22","H32"
"S24","H15"
"S24","H47"
"S24","H49"
"S26","H16"
"S29","H30"
"S29","H31"
"S29","H34"
"S30","H47"
"S31","H23"
"S32","H14"
"S33","H15"
"S33","H46"
"S34","H15"
"S34","H47"
"S36","H12"
"S37","H26"
"S38","H26"
"S39","H27"
"S40","H28"
"S41","H24"
"S41","H32"
"S41","H33"
"S42","H47"
"S43","H46"
"S44","H45"
"S47","H36"
"S47","H46"
"S48","H30"
"S48","H31"
"S48","H35"
"S49","H42"
"S49","H43"
"S50","H47"
"S52","H47"
"S52","H49"
"S54","H34"
"S55","H31"
"S55","H35"
"S56","H36"
"S57","H37"
"S57","H46"
"S58","H37"
"S58","H39"
"S58","H47"
"S59","H40"
"S60","H41"
"S61","H14"
"S62","H14"
"S63","H14"
"S64","H12"
"S65","H44"
"S66","H45"
"S67","H47"
"S68","H12"
"S69","H29"
"S70","H29"
"S71","H46"
"S72","H47"
"S73","H26"
"S74","H14"
"S74","H26"
"S75","H26"
"S76","H14"
"S76","H26"
"S77","H46"
"S77","H48"
"S78","H49"
