"symbiont","host"
"S5","H16"
"S5","H17"
"S8","H30"
"S16","H16"
"S16","H31"
"S19","H16"
"S20","H29"
"S20","H30"
"S21","H7"
"S21","H10"
"S21","H18"
"S22","H29"
"S23","H13"
"S23","H30"
"S23","H39"
"S23","H40"
"S23","H41"
"S24","H10"
"S24","H29"
"S24","H38"
"S24","H39"
"S24","H40"
"S25","H30"
"S27","H16"
"S27","H17"
"S27","H29"
"S27","H30"
"S27","H31"
"S28","H38"
"S28","H39"
"S29","H29"
"S29","H30"
"S31","H24"
"S32","H17"
"S32","H31"
"S33","H16"
"S33","H17"
"S33","H31"
"S34","H16"
"S34","H17"
"S34","H47"
"S35","H13"
"S35","H38"
"S36","H15"
"S37","H26"
"S37","H42"
"S37","H43"
"S38","H29"
"S38","H30"
"S39","H29"
"S40","H13"
"S40","H14"
"S40","H18"
"S40","H39"
"S41","H10"
"S41","H39"
"S41","H40"
"S41","H41"
"S41","H49"
"S42","H10"
"S42","H38"
"S42","H39"
"S42","H40"
"S42","H41"
"S42","H50"
"S44","H16"
"S45","H6"
"S45","H10"
"S45","H27"
"S45","H41"
"S46","H6"
"S46","H10"
"S46","H28"
"S46","H40"
"S46","H41"
"S47","H29"
"S48","H30"
"S49","H22"
"S49","H46"
"S50","H21"
"S50","H23"
"S51","H24"
"S52","H6"
"S52","H13"
"S52","H14"
"S52","H27"
"S52","H28"
"S53","H29"
"S53","H30"
"S54","H7"
"S54","H10"
"S54","H18"
"S55","H7"
"S55","H10"
"S55","H18"
"S56","H25"
"S57","H25"
"S58","H6"
"S58","H13"
"S58","H14"
"S58","H27"
"S58","H28"
"S59","H6"
"S59","H13"
"S59","H14"
"S59","H27"
"S59","H28"
"S60","H17"
"S60","H31"
"S61","H29"
"S61","H44"
"S61","H48"
"S62","H34"
"S63","H35"
"S64","H12"
"S65","H6"
"S66","H36"
"S67","H37"
"S68","H30"
"S69","H30"
"S70","H17"
"S70","H47"
"S71","H16"
"S71","H44"
"S71","H48"
"S72","H49"
"S73","H50"
"S74","H50"
"S75","H13"
"S75","H38"
"S75","H39"
"S76","H13"
"S76","H38"
"S76","H39"
"S77","H16"
"S77","H31"
"S78","H16"
"S78","H31"
