"symbiont","host"
"S4","H4"
"S4","H11"
"S4","H14"
"S4","H38"
"S7","H4"
"S7","H10"
"S7","H20"
"S7","H23"
"S8","H9"
"S8","H10"
"S9","H23"
"S10","H3"
"S10","H4"
"S10","H19"
"S10","H21"
"S10","H23"
"S10","H32"
"S10","H38"
"S11","H15"
"S15","H3"
"S16","H4"
"S16","H11"
"S16","H12"
"S16","H14"
"S16","H19"
"S16","H26"
"S16","H38"
"S16","H39"
"S17","H3"
"S17","H15"
"S18","H3"
"S19","H11"
"S19","H14"
"S19","H16"
"S19","H37"
"S19","H40"
"S20","H17"
"S21","H15"
"S22","H15"
"S24","H37"
"S24","H40"
"S26","H4"
"S27","H30"
"S27","H32"
"S28","H4"
"S29","H11"
"S29","H14"
"S29","H16"
"S29","H29"
"S29","H37"
"S29","H39"
"S30","H11"
"S30","H14"
"S30","H16"
"S30","H23"
"S30","H29"
"S30","H37"
"S31","H21"
"S32","H22"
"S33","H4"
"S33","H38"
"S33","H40"
"S34","H20"
"S34","H26"
"S34","H27"
"S35","H4"
"S36","H21"
"S37","H3"
"S37","H21"
"S38","H15"
"S39","H15"
"S40","H11"
"S40","H14"
"S41","H4"
"S41","H11"
"S41","H14"
"S42","H3"
"S42","H35"
"S42","H36"
"S43","H30"
"S43","H40"
"S44","H3"
"S44","H31"
"S44","H37"
"S45","H23"
"S45","H38"
"S46","H4"
"S47","H23"
"S48","H23"
"S49","H3"
"S49","H4"
"S49","H19"
"S49","H32"
"S49","H37"
"S49","H39"
"S50","H34"
"S51","H3"
"S51","H20"
"S51","H21"
"S51","H27"
"S51","H33"
"S51","H37"
"S52","H4"
"S52","H19"
"S52","H23"
"S52","H34"
"S53","H11"
"S53","H12"
"S53","H14"
"S53","H36"
"S53","H38"
"S53","H40"
"S54","H11"
"S54","H12"
"S54","H14"
"S54","H35"
"S54","H36"
"S54","H37"
"S54","H40"
"S55","H37"
"S56","H11"
"S56","H14"
"S56","H16"
"S56","H29"
"S56","H38"
"S57","H19"
"S57","H34"
"S57","H37"
"S57","H39"
"S58","H3"
"S58","H4"
"S58","H40"
