"symbiont","host"
"S19","H14"
"S30","H21"
"S30","H22"
"S31","H4"
"S34","H20"
"S35","H4"
"S36","H23"
"S37","H46"
"S38","H44"
"S38","H47"
"S39","H42"
"S42","H4"
"S44","H39"
"S45","H34"
"S46","H19"
"S46","H33"
"S47","H43"
"S48","H34"
"S48","H41"
"S50","H43"
"S51","H27"
"S53","H29"
"S55","H19"
"S55","H32"
"S56","H36"
"S57","H33"
"S58","H18"
"S59","H34"
"S60","H43"
"S61","H41"
"S61","H42"
"S62","H5"
"S64","H38"
"S65","H31"
"S65","H44"
"S65","H45"
"S66","H43"
"S67","H44"
"S67","H45"
"S68","H46"
"S69","H47"
"S70","H48"
"S71","H49"
"S72","H31"
"S72","H44"
"S72","H45"
"S73","H31"
"S74","H5"
"S75","H5"
"S76","H5"
"S77","H24"
"S78","H24"
