"symbiont","host"
"S5","H1"
"S5","H17"
"S5","H18"
"S8","H5"
"S9","H1"
"S9","H6"
"S9","H18"
"S9","H22"
"S11","H10"
"S12","H5"
"S15","H1"
"S16","H6"
"S16","H11"
"S16","H18"
"S16","H22"
"S17","H4"
"S18","H4"
"S19","H4"
"S20","H14"
"S20","H15"
"S21","H7"
"S22","H7"
"S22","H14"
"S22","H15"
"S24","H8"
"S24","H9"
"S24","H10"
"S25","H13"
"S26","H16"
"S27","H7"
"S27","H22"
"S28","H4"
"S28","H7"
"S28","H22"
"S29","H7"
"S29","H18"
"S29","H22"
"S30","H4"
"S30","H7"
"S30","H18"
"S30","H22"
"S31","H23"
"S32","H24"
"S33","H4"
"S35","H7"
"S35","H18"
"S35","H22"
"S36","H7"
"S36","H18"
"S36","H22"
