"symbiont","host"
"S4","H3"
"S4","H7"
"S4","H8"
"S4","H11"
"S4","H16"
"S6","H7"
"S7","H7"
"S8","H7"
"S8","H8"
"S8","H15"
"S9","H1"
"S10","H7"
"S11","H9"
"S13","H3"
"S13","H17"
"S14","H1"
"S14","H3"
"S14","H17"
"S14","H18"
"S15","H7"
"S16","H20"
"S18","H12"
"S18","H15"
"S21","H1"
"S21","H7"
"S21","H16"
"S22","H1"
"S22","H7"
"S22","H15"
"S23","H7"
"S23","H15"
"S24","H8"
"S24","H15"
"S25","H7"
"S25","H16"
"S26","H1"
"S27","H1"
"S28","H19"
"S29","H20"
"S30","H3"
"S31","H8"
"S31","H9"
"S31","H16"
"S32","H3"
