"symbiont","host"
"S6","H37"
"S6","H38"
"S11","H7"
"S12","H7"
"S15","H26"
"S15","H31"
"S15","H32"
"S15","H37"
"S15","H38"
"S21","H18"
"S22","H7"
"S23","H7"
"S23","H23"
"S23","H31"
"S23","H32"
"S25","H13"
"S25","H15"
"S25","H17"
"S25","H19"
"S27","H7"
"S28","H31"
"S28","H32"
"S29","H7"
"S30","H7"
"S32","H7"
"S34","H7"
"S34","H14"
"S35","H7"
"S35","H14"
"S35","H23"
"S35","H32"
"S36","H14"
"S36","H30"
"S37","H7"
"S38","H7"
"S39","H23"
"S39","H26"
"S39","H31"
"S39","H32"
"S41","H7"
"S42","H17"
"S42","H19"
"S43","H17"
"S43","H19"
"S44","H27"
"S45","H7"
"S46","H7"
"S48","H21"
"S48","H30"
"S49","H26"
"S49","H37"
"S49","H38"
"S49","H39"
"S50","H24"
"S51","H24"
"S52","H23"
"S52","H25"
"S52","H31"
"S52","H32"
"S53","H14"
"S54","H14"
"S55","H40"
"S55","H41"
"S56","H23"
"S56","H31"
"S56","H32"
"S57","H12"
"S57","H23"
"S57","H31"
"S57","H32"
"S58","H40"
"S58","H41"
"S59","H39"
