"symbiont","host"
"S12","H17"
"S13","H22"
"S16","H9"
"S17","H9"
"S18","H11"
"S19","H12"
"S21","H21"
"S22","H9"
"S25","H17"
"S26","H17"
"S28","H23"
"S29","H11"
"S31","H19"
"S33","H22"
"S34","H23"
"S35","H25"
"S37","H17"
"S38","H11"
"S39","H26"
"S40","H48"
"S40","H49"
"S41","H46"
"S42","H29"
"S43","H9"
"S44","H9"
"S46","H7"
"S46","H9"
"S46","H17"
"S48","H7"
"S49","H7"
"S52","H32"
"S53","H49"
"S54","H36"
"S55","H40"
"S56","H37"
"S57","H26"
"S57","H51"
"S57","H52"
"S59","H33"
"S59","H40"
"S60","H41"
"S61","H42"
"S62","H38"
"S62","H43"
"S63","H9"
"S63","H50"
"S64","H27"
"S64","H52"
"S65","H47"
"S66","H24"
"S67","H9"
"S67","H60"
"S67","H61"
"S68","H50"
"S69","H24"
"S70","H7"
"S70","H24"
"S71","H15"
"S71","H55"
"S72","H58"
"S72","H59"
"S73","H38"
"S73","H43"
"S74","H38"
"S74","H43"
