"symbiont","host"
"S8","H6"
"S12","H23"
"S12","H24"
"S19","H6"
"S19","H18"
"S19","H28"
"S19","H29"
"S21","H9"
"S22","H24"
"S23","H23"
"S23","H24"
"S25","H13"
"S25","H15"
"S25","H18"
"S28","H23"
"S28","H24"
"S29","H23"
"S29","H24"
"S30","H11"
"S32","H6"
"S32","H15"
"S32","H18"
"S32","H26"
"S32","H27"
"S32","H28"
"S32","H29"
"S32","H30"
"S33","H6"
"S33","H15"
"S33","H18"
"S33","H26"
"S34","H6"
"S34","H15"
"S34","H18"
"S34","H26"
"S34","H27"
"S36","H19"
"S37","H20"
"S38","H11"
"S39","H11"
"S40","H15"
"S40","H26"
"S40","H30"
"S41","H6"
"S41","H18"
"S41","H28"
"S41","H29"
"S41","H31"
"S42","H6"
"S42","H13"
"S43","H6"
"S43","H13"
"S44","H6"
"S44","H13"
