"symbiont","host"
"S9","H20"
"S12","H22"
"S12","H23"
"S13","H22"
"S17","H22"
"S17","H23"
"S18","H22"
"S18","H23"
"S23","H27"
"S24","H4"
"S24","H37"
"S24","H49"
"S24","H50"
"S27","H2"
"S29","H12"
"S29","H41"
"S30","H2"
"S31","H19"
"S33","H2"
"S33","H52"
"S34","H44"
"S35","H2"
"S35","H39"
"S35","H42"
"S37","H21"
"S38","H29"
"S38","H38"
"S38","H57"
"S40","H2"
"S40","H53"
"S43","H2"
"S44","H2"
"S45","H2"
"S46","H2"
"S47","H2"
"S49","H25"
"S50","H26"
"S51","H2"
"S51","H39"
"S51","H40"
"S51","H42"
"S52","H63"
"S53","H31"
"S54","H32"
"S55","H59"
"S55","H64"
"S56","H4"
"S56","H37"
"S56","H49"
"S56","H50"
"S57","H46"
"S58","H18"
"S59","H18"
"S60","H30"
"S61","H4"
"S62","H35"
"S63","H36"
"S64","H42"
"S65","H52"
"S66","H2"
"S67","H2"
"S67","H4"
"S69","H44"
"S70","H45"
"S71","H46"
"S72","H2"
"S72","H63"
"S73","H2"
"S73","H64"
"S74","H54"
"S75","H55"
"S76","H56"
"S77","H63"
"S78","H4"
"S79","H29"
"S79","H57"
"S80","H38"
"S80","H58"
"S81","H39"
"S81","H40"
"S81","H52"
"S82","H39"
"S82","H40"
"S82","H52"
"S83","H51"
"S83","H52"
"S84","H4"
"S84","H51"
"S84","H52"
"S85","H53"
"S86","H53"
"S87","H60"
"S87","H63"
"S88","H64"
