"symbiont","host"
"S10","H7"
"S11","H28"
"S11","H35"
"S12","H28"
"S12","H35"
"S21","H28"
"S24","H17"
"S26","H27"
"S26","H28"
"S26","H35"
"S33","H30"
"S33","H46"
"S35","H28"
"S35","H39"
"S40","H34"
"S41","H28"
"S41","H35"
"S41","H39"
"S41","H47"
"S41","H48"
"S42","H15"
"S44","H50"
"S45","H26"
"S46","H26"
"S48","H46"
"S48","H48"
"S50","H40"
"S51","H6"
"S52","H6"
"S53","H22"
"S53","H28"
"S54","H24"
"S54","H54"
"S55","H43"
"S55","H47"
"S55","H48"
"S56","H41"
"S56","H45"
"S57","H46"
"S58","H52"
"S59","H24"
"S59","H54"
"S59","H55"
"S60","H6"
"S61","H22"
"S61","H28"
"S62","H22"
"S62","H28"
"S63","H47"
"S63","H48"
"S64","H47"
"S64","H48"
"S65","H6"
"S66","H44"
"S66","H49"
"S67","H50"
"S68","H52"
"S69","H24"
"S69","H54"
"S69","H55"
"S70","H53"
"S71","H15"
"S72","H15"
"S73","H51"
"S74","H51"
